"user_id","book_id","user_rating","avg_rating"
"975151","164539","it was amazing","3.98"
"975151","5960325","liked it","3.88"
"975151","85990","liked it","4.02"
"975151","22232","liked it","3.75"
"975151","21787","really liked it","4.25"
"975151","34596","liked it","3.88"
"975151","723122","it was amazing","3.71"
"975151","828166","really liked it","4.05"
"975151","8296","liked it","3.88"
"975151","77770","it was amazing","4.17"
"975151","76712","did not like it","3.65"
"975151","37190","really liked it","4.01"
"975151","969516","really liked it","4.05"
"975151","8253","really liked it","4.18"
"975151","77763","really liked it","4.15"
"975151","8248","really liked it","4.16"
"975151","644871","liked it","4.34"
"975151","542752","liked it","3.88"
"975151","7882","it was amazing","4.19"
"975151","209194","really liked it","3.97"
"975151","77767","liked it","4.18"
"975151","303865","liked it","4.21"
"975151","99664","it was ok","3.91"
"975151","12232938","liked it","3.78"
"975151","2598902","really liked it","3.66"
"975151","8337","it was amazing","4.16"
"975151","3332682","it was ok","3.58"
"975151","208729","liked it","3.74"
"975151","6310","it was amazing","4.11"
"975151","248483","it was amazing","3.54"
"975151","248482","liked it","3.97"
"975151","248484","liked it","3.95"
"975151","24178","it was amazing","4.15"
"975151","2998","it was amazing","4.12"
"975151","3008","liked it","4.19"
"975151","19063","really liked it","4.36"
"975151","50","liked it","3.68"
"975151","179064","it was amazing","4.18"
"975151","2318271","really liked it","4.25"
"975151","18405","it was amazing","4.28"
"975151","98718","liked it","3.68"
"975151","831635","liked it","3.90"
"975151","84981","it was ok","3.86"
"975151","50373","liked it","3.89"
"975151","4214","really liked it","3.88"
"975151","2463346","liked it","3.43"
"975151","41716","really liked it","3.95"
"975151","41667","liked it","4.03"
"975151","63321","it was amazing","4.19"
"975151","1381","it was ok","3.73"
"975151","2657","really liked it","4.26"
"975151","5297","liked it","4.06"
"975151","19089","really liked it","3.93"
"975151","24583","really liked it","3.90"
"975151","30119","really liked it","4.29"
"975151","10365","liked it","4.04"
"975151","18131","really liked it","4.04"
"975151","1162543","really liked it","3.70"
"975151","14891","really liked it","4.24"
"975151","245034","liked it","4.21"
"975151","222576","liked it","4.18"
"975151","24963","liked it","4.00"
"975151","11312","liked it","3.85"
"975151","9375","really liked it","4.26"
"975151","101942","liked it","4.17"
"975151","53496","really liked it","3.95"
"975151","114345","it was amazing","4.33"
"975151","11127","it was amazing","4.24"
"975151","19543","really liked it","4.22"
"975151","151522","liked it","3.87"
"975151","45195","it was ok","3.67"
"975151","3636","really liked it","4.12"
"975151","10920","it was ok","3.83"
"975151","3579","it was amazing","4.43"
"975151","7190","it was ok","4.06"
"975151","1954203","it was ok","3.89"
"975151","41329","it was ok","4.16"
"975151","415552","really liked it","3.73"
"975151","18512","really liked it","4.51"
"975151","15241","liked it","4.42"
"975151","34","liked it","4.34"
"975151","5907","liked it","4.25"
"975151","7763","liked it","3.90"
"975151","106264","it was amazing","3.72"
"975151","5326","liked it","4.02"
"975151","31646","really liked it","3.99"
"975151","6319","liked it","4.22"
"975151","170668","liked it","4.17"
"975151","1371","it was amazing","3.83"
"975151","11824","liked it","3.54"
"975151","24280","really liked it","4.14"
"975151","8127","it was amazing","4.23"
"975151","375802","liked it","4.30"
"975151","100915","it was amazing","4.19"
"975151","11149","really liked it","4.21"
"975151","84119","it was amazing","3.90"
"975151","6969","liked it","3.99"
"975151","48855","it was amazing","4.10"
"975151","1934","it was amazing","4.04"
"975151","1907418","did not like it","4.15"
"975151","43641","it was ok","4.07"
"975151","19501","liked it","3.51"
"975151","348914","it was ok","3.83"
"975151","119787","it was ok","3.97"
"975151","24335","liked it","4.06"
"975151","79678","it was ok","3.85"
"975151","12296","really liked it","3.37"
"975151","596259","it was amazing","4.61"
"975151","7126","it was ok","4.22"
"975151","323355","it was amazing","4.37"
"975151","233818","liked it","3.80"
"975151","2956","really liked it","3.80"
"975151","37435","really liked it","4.02"
"975151","77203","did not like it","4.26"
"975151","968","did not like it","3.79"
"975151","15881","it was ok","4.38"
"975151","4671","did not like it","3.89"
"975151","5107","did not like it","3.79"
"975151","5","liked it","4.53"
"975151","2","really liked it","4.47"
"975151","6","really liked it","4.53"
"975151","1","liked it","4.54"
"975151","5797","it was amazing","3.77"
"975151","561909","it was amazing","4.42"
"975151","50398","liked it","3.80"
"975151","45032","liked it","3.84"
"975151","1885","it was amazing","4.25"
"975151","14935","really liked it","4.06"
"975151","1656001","really liked it","3.84"
"975151","49041","liked it","3.52"
"975151","428263","liked it","3.69"
"975151","41865","liked it","3.57"
"975151","10210","really liked it","4.10"
"975151","136251","really liked it","4.62"
"975151","3","really liked it","4.45"
"68768","18813994","it was amazing","4.42"
"68768","12295424","liked it","4.27"
"68768","12279933","it was amazing","4.23"
"68768","18749141","really liked it","4.29"
"68768","6444815","it was ok","4.19"
"68768","13510287","really liked it","4.44"
"68768","8172026","really liked it","4.22"
"68768","17204095","really liked it","4.11"
"68768","6631364","liked it","3.98"
"68768","17925125","really liked it","4.01"
"68768","17616210","it was amazing","4.03"
"68768","9997691","liked it","3.70"
"68768","8370773","really liked it","4.16"
"68768","18364429","it was amazing","4.23"
"68768","22010728","liked it","3.89"
"68768","12738936","liked it","4.19"
"68768","14922984","liked it","4.10"
"68768","13144404","liked it","4.01"
"68768","11527279","it was amazing","4.07"
"68768","15507958","really liked it","4.27"
"68768","19063","it was amazing","4.36"
"68768","15811545","really liked it","3.98"
"68768","7937843","it was amazing","4.03"
"68768","17333223","really liked it","3.88"
"68768","13641208","liked it","3.96"
"68768","15751404","really liked it","3.90"
"68768","13642950","liked it","3.87"
"68768","14284","it was amazing","3.93"
"68768","17707605","liked it","3.87"
"68768","17465450","liked it","3.92"
"68768","16171291","it was amazing","3.30"
"68768","7307795","really liked it","3.90"
"68768","3289281","it was amazing","3.97"
"68768","501124","really liked it","3.79"
"68768","16243","it was amazing","3.82"
"68768","15790842","it was amazing","3.74"
"68768","13528417","it was amazing","3.42"
"68768","15798782","liked it","3.45"
"68768","578950","liked it","3.35"
"68768","6322601","liked it","3.20"
"68768","15818107","it was amazing","4.14"
"68768","6957731","it was amazing","4.13"
"68768","15823461","it was amazing","3.54"
"68768","167216","it was amazing","3.74"
"68768","203064","it was amazing","3.78"
"68768","52258","really liked it","3.93"
"68768","9820","liked it","4.16"
"68768","158885","it was amazing","3.84"
"68768","99664","it was amazing","3.91"
"68768","167302","really liked it","3.75"
"68768","243397","really liked it","4.00"
"68768","13414676","it was amazing","3.81"
"68768","13404803","it was amazing","3.53"
"68768","10644930","it was amazing","4.29"
"68768","7315573","liked it","4.26"
"68768","13330603","really liked it","3.87"
"68768","2373","it was ok","4.18"
"68768","11250053","it was amazing","3.95"
"68768","9572203","liked it","4.03"
"68768","11367726","really liked it","3.97"
"68768","5886881","really liked it","3.92"
"68768","66559","really liked it","3.92"
"68768","8442457","it was amazing","4.04"
"68768","12611253","really liked it","3.90"
"68768","11797352","liked it","3.33"
"68768","321577","it was amazing","3.72"
"68768","5960325","liked it","3.88"
"68768","77295","it was amazing","4.17"
"68768","14502960","it was amazing","4.00"
"68768","14865","liked it","3.68"
"68768","12959658","it was ok","3.39"
"68768","7698903","it was ok","3.75"
"68768","10818853","it was ok","3.66"
"68768","3591262","it was amazing","4.28"
"68768","42607","it was amazing","3.83"
