"user_id","book_id","user_rating","avg_rating"
"1173460","36634936","it was amazing","4.27"
"1173460","23540453","it was amazing","3.90"
"1173460","36565065","it was amazing","4.20"
"1173460","35428001","it was amazing","4.58"
"1173460","35018727","really liked it","4.42"
"1173460","36522650","it was amazing","5.00"
"1173460","36320338","really liked it","4.22"
"1173460","33979465","it was amazing","4.58"
"1173460","31209662","it was amazing","3.99"
"1173460","35896539","really liked it","4.16"
"1173460","35663675","it was amazing","4.33"
"1173460","36048724","really liked it","4.21"
"1173460","34613341","it was amazing","4.18"
"1173460","35479350","it was amazing","4.22"
"1173460","36470911","it was amazing","4.43"
"1173460","35442418","it was amazing","4.21"
"1173460","33574179","it was amazing","3.92"
"1173460","35113661","it was amazing","4.67"
"1173460","36052500","it was amazing","4.33"
"1173460","36388909","it was amazing","4.59"
"1173460","34348923","it was amazing","4.24"
"1173460","34567507","it was amazing","4.37"
"1173460","30795550","it was amazing","4.08"
"1173460","34117236","it was amazing","4.05"
"1173460","34356925","it was amazing","4.14"
"1173460","36124400","it was amazing","4.19"
"1173460","34469206","it was amazing","4.15"
"1173460","35522142","it was amazing","4.43"
"1173460","33574183","really liked it","4.08"
"1173460","36044124","really liked it","3.95"
"1173460","35011554","really liked it","3.67"
"1173460","36214200","it was amazing","4.55"
"1173460","33574182","it was amazing","3.99"
"1173460","34434780","really liked it","3.84"
"1173460","35531940","it was amazing","4.40"
"1173460","33783425","it was amazing","4.26"
"1173460","35696580","it was amazing","4.52"
"1173460","34403710","really liked it","4.08"
"1173460","33979614","it was amazing","4.02"
"1173460","34941124","it was amazing","4.19"
"1173460","34369582","it was amazing","4.04"
"1173460","33574140","really liked it","3.93"
"1173460","34092384","really liked it","4.12"
"1173460","31208858","it was amazing","4.16"
"1173460","33313077","really liked it","3.68"
"1173460","35385026","it was amazing","4.36"
"1173460","35270169","it was amazing","4.06"
"1173460","28364829","it was amazing","3.99"
"1173460","19244204","it was amazing","4.07"
"1173460","33361479","it was amazing","4.44"
"1173460","36096010","it was amazing","4.62"
"1173460","18891261","it was amazing","4.02"
"1173460","34519251","really liked it","3.60"
"1173460","35395795","it was amazing","3.87"
"1173460","33838775","really liked it","4.56"
"1173460","33382417","it was amazing","4.22"
"1173460","35398496","it was amazing","3.81"
"1173460","32303953","it was amazing","4.29"
"1173460","7772144","it was amazing","3.81"
"1173460","34912764","it was amazing","4.42"
"1173460","35894169","really liked it","3.75"
"1173460","33574150","it was amazing","4.19"
"1173460","33574193","it was amazing","3.77"
"1173460","28109797","really liked it","4.15"
"1173460","33223951","it was amazing","4.15"
"1173460","31450643","it was amazing","4.15"
"1173460","35617763","really liked it","3.76"
"1173460","34814862","it was amazing","4.14"
"1173460","35283157","it was amazing","3.99"
"1173460","33223928","it was amazing","4.21"
"1173460","595362","it was amazing","3.71"
"1173460","33003470","it was amazing","4.18"
"1173460","34382490","it was amazing","4.29"
"1173460","34308352","it was amazing","3.70"
"1173460","34849664","it was amazing","4.33"
"1173460","35110300","really liked it","3.66"
"1173460","34941125","it was amazing","4.55"
"1173460","34912762","it was amazing","4.26"
"1173460","25308614","really liked it","3.15"
"1173460","31451191","really liked it","4.20"
"1173460","32560046","it was amazing","3.91"
"1173460","31450840","it was amazing","4.18"
"1173460","31450827","it was amazing","4.21"
"1173460","32620328","it was amazing","3.84"
"1173460","34941127","it was amazing","4.48"
"1173460","32319723","it was amazing","4.15"
"1173460","30913365","really liked it","3.99"
"1173460","35110285","really liked it","3.71"
"1173460","34667598","it was amazing","3.97"
"1173460","34732097","it was amazing","4.01"
"1173460","34829881","it was amazing","3.80"
"1173460","31451007","it was amazing","4.11"
"1173460","31451014","it was amazing","4.40"
"1173460","33413491","it was amazing","4.25"
"1173460","34941126","it was amazing","4.42"
"1173460","31937763","it was amazing","4.13"
"1173460","34938361","liked it","4.41"
"1173460","35077960","it was amazing","4.58"
"1173460","32336128","it was amazing","3.71"
"1173460","13071132","it was amazing","3.88"
"1173460","35032183","it was amazing","4.41"
"1173460","31185174","really liked it","3.96"
"1173460","34369549","it was amazing","4.11"
"1173460","34216074","it was amazing","4.31"
"1173460","31673430","it was amazing","4.47"
"1173460","31451205","it was amazing","4.00"
"1173460","31383927","really liked it","3.78"
"1173460","31473152","it was amazing","4.42"
"1173460","31159191","it was amazing","3.68"
"1173460","225591","it was amazing","3.97"
"1173460","34103584","it was amazing","4.67"
"1173460","34091108","it was amazing","4.32"
"1173460","29875856","it was amazing","4.01"
"1173460","33897795","it was amazing","4.23"
"1173460","33401722","it was amazing","3.77"
"1173460","29863848","it was amazing","4.33"
"1173460","34658392","it was amazing","4.43"
"1173460","30826750","it was amazing","4.13"
"1173460","29875862","it was amazing","3.94"
"1173460","31820146","really liked it","3.78"
"1173460","34607142","really liked it","4.33"
"1173460","226072","it was amazing","4.21"
"1173460","958988","really liked it","3.89"
"1173460","31014548","really liked it","4.08"
"1173460","33152004","it was amazing","3.83"
"1173460","33395326","really liked it","4.50"
"1173460","31751644","it was amazing","3.97"
"1173460","28379419","really liked it","4.01"
"1173460","30247139","it was amazing","4.31"
"1173460","33971248","it was amazing","4.16"
"1173460","2869043","it was amazing","4.06"
"1173460","11332981","really liked it","4.00"
"1173460","8247142","it was amazing","4.04"
"1173460","29875893","really liked it","4.07"
"1173460","33397742","it was amazing","3.92"
"1173460","33286936","it was amazing","3.84"
"1173460","31453582","it was amazing","4.06"
"1173460","16173086","it was amazing","3.87"
"1173460","33143877","it was amazing","4.28"
"1173460","29875894","it was amazing","4.29"
"1173460","34329610","really liked it","4.23"
"1173460","30194174","really liked it","3.80"
"1173460","33627778","it was amazing","3.70"
"1173460","34198322","it was amazing","3.80"
"1173460","30687852","it was amazing","3.87"
"1173460","11375634","it was amazing","3.98"
"1173460","34078503","it was amazing","3.84"
"1173460","30289585","really liked it","4.18"
"1173460","33092000","really liked it","3.43"
"1173460","34040524","it was amazing","4.30"
"1173460","30654369","it was amazing","3.95"
"1173460","24611454","it was amazing","4.00"
"1173460","33153991","really liked it","3.85"
"1173460","29875933","it was amazing","4.15"
"1173460","30298887","it was amazing","4.22"
"1173460","31926009","it was amazing","3.92"
"1173460","30205220","it was amazing","3.89"
"1173460","33590185","really liked it","3.65"
"1173460","13438608","really liked it","3.51"
"1173460","24085521","it was amazing","3.54"
"1173460","28646369","it was amazing","4.27"
"1173460","31808114","really liked it","4.42"
"1173460","33792705","it was amazing","4.21"
"1173460","33547227","it was amazing","3.20"
"1173460","33367978","it was amazing","3.92"
"1173460","30166217","it was amazing","4.08"
"1173460","31444702","it was amazing","4.07"
"1173460","30312984","it was amazing","4.14"
"1173460","23981325","it was amazing","3.87"
"1173460","26776405","it was amazing","4.40"
"1173460","32195649","it was amazing","4.37"
"1173460","31445295","really liked it","3.42"
"1173460","29891513","it was amazing","4.17"
"1173460","27811684","really liked it","4.07"
"1173460","29543711","it was amazing","3.74"
"1173460","26699963","it was amazing","3.85"
"1173460","29918818","it was amazing","4.06"
"1173460","30252512","it was amazing","4.35"
"1173460","28151360","it was amazing","4.21"
"1173460","31705182","it was amazing","3.92"
"1173460","29709401","really liked it","3.95"
"1173460","28689765","it was amazing","3.94"
"1173460","26187278","it was amazing","3.73"
"1173460","28179467","it was amazing","4.06"
"1173460","25151476","it was amazing","3.82"
"1173460","743599","really liked it","3.99"
"1173460","31690057","it was amazing","4.21"
"1173460","31686445","it was amazing","4.09"
"1173460","31312292","it was amazing","3.85"
"1173460","30297093","it was amazing","4.13"
"1173460","30267752","really liked it","3.69"
"1173460","28473717","it was amazing","3.98"
"1173460","28186296","it was amazing","4.24"
"1173460","25834388","it was amazing","4.19"
"1173460","25158775","it was amazing","4.11"
"1173460","22668736","it was amazing","4.12"
"1173460","29926823","really liked it","4.19"
"1173460","25774284","it was amazing","4.06"
"1173460","18759787","it was amazing","4.09"
"1173460","17707708","it was amazing","4.15"
"1173460","17833742","it was amazing","4.10"
"1173460","15713700","it was amazing","4.27"
"1173460","16176614","it was amazing","4.05"
"1173460","15808851","it was amazing","3.88"
"1173460","23638322","it was amazing","3.77"
"1173460","13409305","it was amazing","4.17"
"1173460","13409302","it was amazing","4.17"
"1173460","12604939","it was amazing","4.08"
"1173460","11018856","it was amazing","4.08"
"1173460","8112340","it was amazing","4.07"
"1173460","11559624","it was amazing","3.71"
"1173460","6668868","it was amazing","3.92"
"1173460","11184609","it was amazing","3.77"
"1173460","29654052","it was amazing","4.26"
"1173460","28120753","it was amazing","4.23"
"1173460","28319560","it was amazing","4.14"
"1173460","29083356","it was amazing","3.97"
"1173460","31313027","really liked it","4.17"
"1173460","31313005","it was amazing","4.27"
"1173460","31312381","it was amazing","4.68"
"1173460","23632603","it was amazing","3.69"
"1173460","28102693","it was amazing","4.28"
"1173460","28490384","it was amazing","4.25"
"1173460","27788212","it was amazing","4.14"
"1173460","30200235","it was amazing","4.25"
"1173460","11670493","it was amazing","4.18"
"1173460","29354448","it was amazing","3.93"
"1173460","11350891","it was amazing","4.26"
"1173460","28281692","it was amazing","3.89"
"1173460","30064124","it was amazing","3.86"
"1173460","27208690","it was amazing","3.93"
"1173460","27170163","it was amazing","4.03"
"1173460","30650841","it was amazing","4.04"
"1173460","25801829","it was amazing","3.92"
"1173460","10483889","liked it","3.51"
"1173460","29611090","it was amazing","4.17"
"1173460","30303905","really liked it","4.38"
"1173460","27395717","really liked it","4.24"
"1173460","26865434","it was amazing","4.13"
"1173460","26235732","really liked it","3.93"
"1173460","21503708","really liked it","4.07"
"1173460","30282466","really liked it","3.79"
"1173460","26344794","it was amazing","4.12"
"1173460","26970664","it was amazing","3.95"
"1173460","28351080","it was amazing","4.12"
"1173460","29201593","it was amazing","3.91"
"1173460","29926812","really liked it","3.62"
"1173460","27803393","it was amazing","4.07"
"1173460","683893","it was amazing","3.64"
"1173460","29212628","it was amazing","4.33"
"1173460","30112139","it was amazing","4.34"
"1173460","29319840","it was amazing","3.87"
"1173460","30077783","it was amazing","4.22"
