"user_id","book_id","user_rating","avg_rating"
"5408742","36142732","really liked it","3.60"
"5408742","23434176","it was amazing","3.84"
"5408742","34884900","it was amazing","3.91"
"5408742","6933660","it was ok","3.32"
"5408742","14965","it was amazing","3.57"
"5408742","50240","really liked it","4.43"
"5408742","17333223","really liked it","3.88"
"5408742","33539969","liked it","4.09"
"5408742","24907643","liked it","3.85"
"5408742","89395","it was amazing","3.75"
"5408742","6413388","it was amazing","3.19"
"5408742","29508185","it was ok","4.01"
"5408742","7266940","liked it","3.91"
"5408742","28220963","it was amazing","4.32"
"5408742","18089996","really liked it","3.62"
"5408742","25145573","really liked it","3.70"
"5408742","33143055","really liked it","4.43"
"5408742","19928653","liked it","3.47"
"5408742","33574176","really liked it","4.38"
"5408742","26883206","it was amazing","4.08"
"5408742","12961964","liked it","4.07"
"5408742","30165203","really liked it","4.11"
"5408742","33117501","it was amazing","3.97"
"5408742","27831650","really liked it","4.10"
"5408742","24961498","really liked it","3.96"
"5408742","32889490","it was amazing","4.50"
"5408742","8150340","it was amazing","3.75"
"5408742","24429934","really liked it","3.59"
"5408742","20926278","it was amazing","3.75"
"5408742","17884042","it was amazing","3.63"
"5408742","29105591","really liked it","3.95"
"5408742","19437999","really liked it","4.27"
"5408742","22485178","liked it","4.03"
"5408742","17369163","really liked it","3.87"
"5408742","762661","really liked it","3.89"
"5408742","23280208","it was amazing","4.12"
"5408742","979747","really liked it","3.93"
"5408742","5191","it was amazing","3.50"
"5408742","18698861","really liked it","3.39"
"5408742","34845512","liked it","3.58"
"5408742","17667452","it was amazing","3.92"
"5408742","30517378","liked it","3.70"
"5408742","30184217","really liked it","4.32"
"5408742","19005762","liked it","3.35"
"5408742","29638166","it was amazing","4.43"
"5408742","31290779","really liked it","3.81"
"5408742","22061531","really liked it","3.58"
"5408742","8521731","it was amazing","3.97"
"5408742","30321378","it was amazing","4.12"
"5408742","19355895","really liked it","3.93"
"5408742","7789265","it was ok","4.09"
"5408742","20920165","really liked it","3.74"
"5408742","28370684","liked it","3.89"
"5408742","9746867","really liked it","3.56"
"5408742","13111952","really liked it","3.89"
"5408742","3876","really liked it","3.83"
"5408742","23745132","really liked it","3.68"
"5408742","25837338","really liked it","3.79"
"5408742","23465439","it was amazing","4.03"
"5408742","26193234","really liked it","4.15"
"5408742","20454672","really liked it","4.04"
"5408742","25471192","it was amazing","4.33"
"5408742","18944616","really liked it","3.94"
"5408742","18944464","it was amazing","4.09"
"5408742","32992261","it was ok","4.60"
"5408742","22544764","really liked it","4.12"
"5408742","31376607","it was amazing","3.41"
"5408742","30290187","really liked it","3.52"
"5408742","261601","it was amazing","3.95"
"5408742","217450","it was amazing","4.02"
"5408742","15967","it was amazing","3.56"
"5408742","27858043","liked it","4.11"
"5408742","12233156","really liked it","3.37"
"5408742","29964227","really liked it","3.63"
"5408742","682804","it was amazing","4.30"
"5408742","29923","it was amazing","4.22"
"5408742","239399","really liked it","4.09"
"5408742","88071","liked it","4.03"
"5408742","23726933","liked it","4.48"
"5408742","17925470","it was amazing","3.84"
"5408742","22551730","it was amazing","4.07"
"5408742","13333093","it was ok","4.02"
"5408742","58696","it was amazing","3.96"
"5408742","76620","really liked it","4.06"
"5408742","19486412","really liked it","4.21"
"5408742","90360","really liked it","3.99"
"5408742","23559691","really liked it","4.35"
"5408742","6381291","really liked it","3.99"
"5408742","918284","really liked it","4.07"
"5408742","50398","liked it","3.80"
"5408742","52215","really liked it","3.74"
"5408742","25416818","it was amazing","3.93"
"5408742","18891287","liked it","3.44"
"5408742","2623","really liked it","3.75"
"5408742","1067","really liked it","4.06"
"5408742","11803471","it was amazing","3.79"
"5408742","13492200","it was amazing","3.99"
"5408742","13636448","liked it","3.87"
"5408742","323172","really liked it","4.13"
"5408742","18144053","it was amazing","3.73"
"5408742","87473","liked it","3.48"
"5408742","18254","really liked it","3.85"
"5408742","11523141","really liked it","3.72"
"5408742","16130398","it was amazing","3.65"
"5408742","13525938","really liked it","3.42"
"5408742","3427543","really liked it","4.31"
"5408742","3427459","really liked it","4.25"
"5408742","16188","liked it","3.28"
"5408742","11344918","it was amazing","3.80"
"5408742","18730321","liked it","3.95"
"5408742","15849910","it was amazing","3.98"
"5408742","25406912","liked it","3.67"
"5408742","9827","it was amazing","4.10"
"5408742","5015","really liked it","3.62"
"5408742","11331421","it was amazing","3.98"
"5408742","14604165","really liked it","4.02"
"5408742","21859178","really liked it","4.32"
"5408742","24228353","it was amazing","3.94"
"5408742","18913806","it was amazing","3.81"
"5408742","38180","it was amazing","3.92"
"5408742","1706898","liked it","3.56"
"5408742","184850","liked it","4.12"
"5408742","142886","really liked it","3.42"
"5408742","142887","really liked it","3.70"
"5408742","6708","it was ok","4.11"
"5408742","654897","liked it","3.61"
"5408742","76491","really liked it","3.71"
"5408742","631148","it was amazing","3.77"
"5408742","161850","really liked it","3.46"
"5408742","2182461","it was amazing","3.82"
"5408742","2485504","it was amazing","3.71"
"5408742","13529","it was amazing","3.74"
"5408742","108393","it was amazing","4.40"
"5408742","2006874","it was amazing","4.57"
"5408742","662441","it was amazing","3.54"
"5408742","322085","really liked it","4.60"
"5408742","684359","really liked it","4.00"
"5408742","6789301","it was amazing","4.18"
"5408742","7238013","it was amazing","4.10"
"5408742","3568617","liked it","3.72"
"5408742","7278886","it was ok","3.25"
"5408742","699548","liked it","4.05"
"5408742","699555","liked it","3.73"
"5408742","169066","liked it","3.20"
"5408742","7493646","really liked it","3.64"
"5408742","6513053","really liked it","3.97"
"5408742","8344199","it was ok","3.50"
"5408742","131829","really liked it","4.07"
"5408742","6473190","liked it","4.37"
"5408742","6990472","liked it","3.96"
"5408742","84785","really liked it","3.91"
"5408742","9736930","liked it","3.87"
"5408742","12875355","liked it","3.21"
"5408742","6720145","it was ok","2.95"
"5408742","7000226","really liked it","4.03"
"5408742","12106746","it was amazing","4.15"
"5408742","13115079","really liked it","4.34"
"5408742","11088758","it was amazing","4.52"
"5408742","603270","it was amazing","4.00"
"5408742","15018717","did not like it","3.66"
"5408742","569766","it was ok","4.18"
"5408742","17606637","did not like it","3.57"
"5408742","15893292","did not like it","3.60"
"5408742","16059621","it was ok","3.90"
"5408742","7234768","really liked it","4.05"
"5408742","1343440","liked it","3.92"
"5408742","8585030","liked it","3.39"
"5408742","11389875","liked it","4.04"
"5408742","405146","liked it","3.79"
"5408742","859969","liked it","3.53"
"5408742","15801411","did not like it","3.71"
"5408742","2521813","really liked it","3.96"
"5408742","23550859","really liked it","2.80"
"5408742","24529013","liked it","3.58"
"5408742","8163183","it was amazing","3.84"
"5408742","24961531","liked it","3.85"
"5408742","18364419","really liked it","3.75"
"5408742","16150119","liked it","3.75"
"5408742","18721995","it was amazing","3.76"
"5408742","165909","it was amazing","3.83"
"5408742","10988","really liked it","4.34"
"5408742","7193563","liked it","4.01"
"5408742","15818107","liked it","4.14"
"5408742","17046617","really liked it","3.74"
"5408742","22540145","really liked it","3.77"
"5408742","15398","it was amazing","3.40"
"5408742","18692944","really liked it","4.05"
"5408742","11468237","it was amazing","3.97"
"5408742","23559640","liked it","4.31"
"5408742","19195687","liked it","3.97"
"5408742","23257231","it was amazing","3.77"
"5408742","18345513","really liked it","3.66"
"5408742","25114452","liked it","3.65"
"5408742","5368831","it was amazing","3.40"
"5408742","25189425","it was amazing","4.23"
"5408742","19217725","really liked it","3.99"
"5408742","17875448","it was amazing","3.99"
"5408742","22557272","it was amazing","3.88"
"5408742","18721994","really liked it","4.16"
"5408742","6621338","it was amazing","3.80"
"5408742","18143977","it was amazing","4.32"
"5408742","10865206","really liked it","4.11"
"5408742","17796303","liked it","3.72"
"5408742","15983588","it was amazing","3.73"
"5408742","19421491","it was amazing","4.01"
"5408742","21467788","it was amazing","3.49"
"5408742","35162756","liked it","4.17"
"5408742","13031388","liked it","3.77"
"5408742","925","it was amazing","3.94"
"5408742","17333403","it was amazing","4.07"
"5408742","9791","it was amazing","4.05"
"5408742","9948955","it was ok","3.90"
"5408742","22613197","liked it","3.97"
"5408742","20620995","it was amazing","4.12"
"5408742","20351202","liked it","3.66"
"5408742","15813957","it was amazing","3.61"
"5408742","23481669","liked it","4.06"
"5408742","6584000","liked it","4.34"
"5408742","23743603","liked it","3.34"
"5408742","12262741","it was amazing","3.97"
"5408742","10987","really liked it","4.38"
"5408742","5364","really liked it","4.31"
"5408742","85448","it was amazing","4.13"
"5408742","17571536","really liked it","4.03"
"5408742","5044303","really liked it","3.95"
"5408742","18607805","liked it","3.72"
"5408742","6609583","it was amazing","3.67"
"5408742","10776793","really liked it","3.76"
"5408742","12072362","liked it","4.30"
"5408742","17457124","it was ok","3.91"
"5408742","9118135","it was amazing","3.86"
"5408742","1906327","did not like it","3.71"
"5408742","3276012","really liked it","4.11"
"5408742","2156","liked it","4.13"
"5408742","9213976","liked it","3.17"
"5408742","7928992","really liked it","3.38"
"5408742","15739863","really liked it","4.05"
"5408742","17568801","liked it","3.83"
"5408742","18603","liked it","3.82"
"5408742","875441","it was amazing","4.44"
"5408742","218357","really liked it","3.98"
"5408742","10024937","liked it","4.08"
"5408742","2865","liked it","3.85"
"5408742","968","liked it","3.79"
"5408742","5886881","it was amazing","3.92"
"5408742","13547180","really liked it","4.00"
"5408742","18775247","liked it","3.92"
"5408742","16130291","it was amazing","3.68"
"5408742","5350","really liked it","3.89"
"5408742","67","liked it","3.82"
"5408742","4102763","really liked it","3.88"
"5408742","10875239","really liked it","4.04"
"5408742","6178648","it was amazing","4.43"
"4387349","30821598","liked it","3.86"
"4387349","22020592","liked it","3.77"
"4387349","29563561","liked it","3.90"
"4387349","31159623","liked it","3.60"
"4387349","20483102","liked it","3.46"
"4387349","27071490","really liked it","4.41"
"4387349","13542383","liked it","3.73"
"4387349","18381476","liked it","4.14"
"4387349","18743370","liked it","4.14"
"4387349","26077475","it was ok","3.46"
"4387349","22609386","liked it","3.23"
"4387349","273460","liked it","3.71"
"4387349","48858","really liked it","3.84"
"4387349","24694092","liked it","4.29"
"4387349","23351431","liked it","3.66"
"4387349","18304322","liked it","3.87"
"4387349","32336394","liked it","3.43"
"4387349","25813965","it was ok","3.54"
"4387349","32969127","liked it","4.08"
"4387349","33602101","really liked it","4.47"
"4387349","17290329","it was ok","3.47"
"4387349","25387876","liked it","3.71"
"4387349","102139","liked it","3.78"
"4387349","23637023","liked it","4.09"
"4387349","15816406","liked it","3.45"
"4387349","15750714","liked it","3.79"
"4387349","30655763","really liked it","4.17"
"4387349","14296648","liked it","3.65"
"4387349","30234291","liked it","3.97"
"4387349","10814693","liked it","4.12"
"4387349","28110139","liked it","3.76"
"4387349","18213783","liked it","3.89"
"4387349","12139433","liked it","3.80"
"4387349","27917957","really liked it","4.17"
"4387349","31434883","really liked it","4.33"
"4387349","32487617","it was ok","4.43"
"4387349","31159246","liked it","4.29"
"4387349","32336154","liked it","3.88"
"4387349","25329513","liked it","3.86"
"4387349","23398876","liked it","3.30"
"4387349","9449401","really liked it","3.79"
"4387349","28814691","liked it","4.00"
"4387349","30256105","liked it","3.63"
"4387349","32620359","liked it","3.89"
"4387349","18744034","really liked it","3.80"
"4387349","25790952","liked it","3.73"
"4387349","28187230","liked it","3.66"
"4387349","10950924","really liked it","4.02"
"4387349","201831","liked it","3.96"
"4387349","30971707","liked it","3.43"
"4387349","27070127","liked it","3.41"
"4387349","12656935","really liked it","3.79"
"4387349","15756277","it was ok","4.42"
"4387349","13542455","liked it","3.87"
"4387349","236816","liked it","4.02"
"4387349","4285471","liked it","3.64"
"4387349","27562475","liked it","3.83"
"4387349","65861","liked it","3.80"
"4387349","26893819","liked it","3.48"
"4387349","15793108","liked it","3.69"
"4387349","22718751","liked it","3.16"
"4387349","29503758","really liked it","3.67"
"4387349","1951125","liked it","3.46"
"4387349","9844427","it was ok","3.23"
"4387349","12821037","it was ok","2.92"
"4387349","20759599","liked it","3.73"
"4387349","25663544","liked it","2.88"
"4387349","6064646","liked it","3.82"
"4387349","71108","liked it","3.97"
"4387349","27774757","it was ok","2.50"
"4387349","17859397","liked it","3.11"
"4387349","22578304","liked it","3.78"
"4387349","133394","really liked it","3.94"
"4387349","706476","liked it","3.86"
"4387349","26245850","really liked it","3.76"
"4387349","27246107","liked it","3.42"
"4387349","16045096","liked it","3.80"
"4387349","26722820","liked it","3.91"
"4387349","25566506","liked it","3.50"
"4387349","23344356","liked it","3.93"
"4387349","27276316","liked it","3.86"
"4387349","6753165","liked it","3.33"
"4387349","28503798","liked it","3.93"
"4387349","236819","liked it","3.84"
"4387349","28116811","liked it","4.11"
"4387349","29939353","liked it","3.85"
"4387349","29772863","it was ok","4.21"
"4387349","6916800","it was ok","3.59"
"4387349","32051912","liked it","4.27"
"4387349","25573977","liked it","3.56"
"4387349","17346698","really liked it","4.34"
"4387349","28512548","liked it","4.25"
"4387349","18404382","liked it","4.03"
"4387349","25652567","liked it","3.85"
"4387349","29436571","it was amazing","4.71"
"4387349","28250900","liked it","3.81"
"4387349","28185992","really liked it","3.83"
"4387349","15812794","liked it","4.06"
"4387349","27213092","really liked it","4.07"
"4387349","30213116","it was ok","3.64"
"4387349","29993720","it was ok","3.67"
"4387349","28220826","liked it","3.99"
"4387349","25817493","really liked it","4.13"
"4387349","13511369","liked it","3.92"
