"user_id","book_id","user_rating","avg_rating"
"3935244","23345357","it was amazing","4.39"
"3935244","35789068","it was amazing","4.43"
"3935244","33383647","liked it","3.48"
"3935244","34853896","really liked it","3.98"
"3935244","34728527","it was amazing","4.07"
"3935244","35179629","liked it","4.20"
"3935244","35399533","it was amazing","4.00"
"3935244","35508633","it was amazing","4.33"
"3935244","35660390","really liked it","4.07"
"3935244","29748870","it was amazing","3.58"
"3935244","34368544","it was amazing","4.45"
"3935244","29391645","really liked it","4.34"
"3935244","18683847","it was amazing","2.95"
"3935244","30531541","really liked it","3.55"
"3935244","33549078","it was amazing","4.48"
"3935244","30118099","it was amazing","4.05"
"3935244","27221256","it was amazing","4.26"
"3935244","30151799","it was amazing","2.95"
"3935244","31433106","really liked it","4.32"
"3935244","30109213","liked it","3.76"
"3935244","29073922","it was ok","4.05"
"3935244","28943267","it was ok","3.48"
"3935244","30625394","really liked it","3.80"
"3935244","30630473","liked it","4.01"
"3935244","30654337","it was amazing","3.25"
"3935244","18898968","it was ok","4.16"
"3935244","20352526","it was ok","3.88"
"3935244","30155224","did not like it","3.80"
"3935244","30096545","it was ok","3.74"
"3935244","3232864","did not like it","3.66"
"3935244","117837","really liked it","3.42"
"3935244","23385493","did not like it","3.07"
"3935244","26021081","it was amazing","2.48"
"3935244","495019","liked it","3.77"
"3935244","28956955","it was amazing","3.69"
"3935244","26860482","liked it","4.20"
"3935244","28233082","it was amazing","3.95"
"3935244","17157879","did not like it","3.65"
"3935244","29387166","really liked it","4.33"
"3935244","29073628","it was amazing","4.23"
"3935244","28721136","it was amazing","3.95"
"3935244","28523183","really liked it","4.28"
"3935244","28645783","liked it","4.10"
"3935244","25302705","really liked it","3.56"
"3935244","27827584","it was amazing","3.93"
"3935244","23172016","it was amazing","3.67"
"3935244","228560","it was amazing","4.19"
"3935244","375013","it was amazing","4.34"
"3935244","251688","it was amazing","3.89"
"3935244","17791867","it was ok","3.69"
"3935244","16131017","liked it","3.48"
"3935244","23616046","it was amazing","3.76"
"3935244","22729586","did not like it","3.47"
"3935244","24859616","did not like it","4.40"
"3935244","25219904","liked it","3.49"
"3935244","25332906","it was amazing","2.40"
"3935244","25629687","it was amazing","3.57"
"3935244","25466984","it was amazing","3.28"
"3935244","21049165","it was amazing","3.62"
"3935244","7925767","it was amazing","4.17"
"3935244","936024","really liked it","3.96"
"3935244","1605077","really liked it","3.85"
"3935244","1013383","it was amazing","4.47"
"3935244","26045486","it was ok","4.20"
"3935244","25398970","liked it","3.84"
"3935244","20525628","liked it","3.69"
"3935244","25452445","liked it","4.02"
"3935244","23848559","it was ok","3.93"
"3935244","9724047","it was amazing","3.64"
"3935244","14906239","really liked it","4.17"
"3935244","22209915","it was amazing","3.66"
"3935244","17692813","liked it","3.83"
"3935244","13696366","liked it","3.74"
"3935244","6515858","it was amazing","3.86"
"3935244","25006476","it was amazing","4.16"
"3935244","843989","liked it","3.84"
"3935244","25327501","it was amazing","4.22"
"3935244","25380215","it was amazing","4.60"
"3935244","25230895","really liked it","4.58"
"3935244","25319777","really liked it","3.98"
