"user_id","book_id","user_rating","avg_rating"
"4942948","17262100","liked it","3.82"
"4942948","17571292","liked it","3.70"
"4942948","17349023","it was amazing","3.79"
"4942948","17333794","it was amazing","3.88"
"4942948","18302455","liked it","3.45"
"4942948","16085517","liked it","3.81"
"4942948","13641208","liked it","3.96"
"4942948","17347634","it was amazing","4.27"
"4942948","16130211","really liked it","4.01"
"4942948","16058610","liked it","4.04"
"4942948","17465749","liked it","3.54"
"4942948","15796700","really liked it","4.26"
"4942948","13572814","really liked it","3.40"
"4942948","16128105","really liked it","3.41"
"4942948","12744367","it was ok","3.81"
"4942948","15790842","it was ok","3.74"
"4942948","16176440","really liked it","3.71"
"4942948","16240761","really liked it","3.98"
"4942948","16158564","really liked it","3.48"
"4942948","15815333","really liked it","3.54"
"4942948","16158508","liked it","3.34"
"4942948","16073075","it was amazing","4.17"
"4942948","13593526","liked it","3.80"
"4942948","15701217","it was ok","3.31"
"4942948","16041830","it was amazing","3.91"
"4942948","15797715","really liked it","4.13"
"4942948","14780932","liked it","3.44"
"4942948","15808860","it was amazing","3.25"
"4942948","15790857","really liked it","3.90"
"4942948","15808322","it was amazing","3.91"
"4942948","16130472","liked it","3.35"
"4942948","15812219","liked it","3.89"
"4942948","15823461","it was amazing","3.54"
"4942948","15797938","liked it","3.21"
"4942948","15719899","liked it","3.63"
"4942948","8664353","it was amazing","4.39"
"4942948","15732607","really liked it","3.23"
"8597200","36475156","really liked it","4.41"
"8597200","35495782","it was amazing","4.27"
"8597200","32716989","liked it","4.03"
"8597200","3394350","did not like it","3.69"
"8597200","29772436","liked it","3.84"
"8597200","17331378","liked it","3.78"
"8597200","110394","liked it","3.81"
"8597200","10107759","liked it","3.42"
"8597200","28602975","liked it","3.39"
"8597200","25690047","it was ok","4.30"
"8597200","34462101","liked it","4.03"
"8597200","19205721","it was amazing","4.02"
"8597200","34996928","really liked it","4.43"
"8597200","463895","liked it","3.88"
"8597200","33394243","liked it","4.35"
"8597200","34346381","it was ok","4.34"
"8597200","35263129","really liked it","3.78"
"8597200","29276390","really liked it","4.10"
"8597200","34233780","it was amazing","4.04"
"8597200","5830579","it was ok","3.67"
"8597200","27846624","it was ok","4.00"
"8597200","30364801","liked it","4.19"
"8597200","50035","liked it","4.09"
"8597200","29974204","it was ok","4.31"
"8597200","34866221","liked it","4.24"
"8597200","34442289","liked it","3.76"
"8597200","29613595","it was ok","4.19"
"8597200","29761713","liked it","4.10"
"8597200","31428766","liked it","4.26"
"8597200","30373479","liked it","4.37"
"8597200","33962385","liked it","3.47"
"8597200","23905284","liked it","3.92"
"8597200","26050833","liked it","3.80"
"8597200","25510287","liked it","4.27"
"8597200","30302247","really liked it","3.94"
"8597200","30139977","liked it","4.13"
"8597200","27240743","liked it","4.13"
"8597200","33961477","really liked it","4.09"
"8597200","30368400","liked it","4.30"
"8597200","1636229","really liked it","3.61"
"8597200","29361143","really liked it","4.20"
"8597200","27384973","it was ok","3.91"
"8597200","28121630","it was ok","4.04"
"8597200","25782457","liked it","3.32"
"8597200","30747137","liked it","4.12"
"8597200","27067876","liked it","4.09"
"8597200","30364791","really liked it","3.96"
"8597200","26242354","it was ok","4.07"
"8597200","24431358","it was ok","3.80"
"8597200","26803769","it was ok","4.13"
"8597200","32790204","it was ok","4.05"
"8597200","25223073","it was ok","3.82"
"8597200","30179647","really liked it","4.12"
"8597200","34347898","liked it","3.58"
"8597200","28262024","liked it","4.05"
"8597200","31285838","it was ok","3.76"
"8597200","33780462","liked it","4.19"
"8597200","28869598","it was ok","4.10"
"8597200","21851476","it was ok","3.47"
"8597200","22041760","liked it","3.86"
"8597200","33519742","liked it","4.03"
"8597200","33959435","it was ok","4.00"
"8597200","31701675","it was ok","4.14"
"8597200","12951851","it was ok","3.94"
"8597200","7078990","it was ok","3.98"
"8597200","25458676","it was ok","3.35"
"8597200","18166748","liked it","3.46"
"8597200","17218017","liked it","4.13"
"8597200","30199367","it was ok","3.81"
"8597200","23963387","really liked it","3.95"
"8597200","29772443","liked it","3.83"
"8597200","31554913","liked it","3.91"
"8597200","33280694","liked it","4.03"
"8597200","28088541","liked it","2.95"
"8597200","13561603","liked it","3.93"
"8597200","8530176","liked it","3.79"
"8597200","18759821","liked it","3.65"
"8597200","24920901","it was ok","4.30"
"8597200","12351649","liked it","4.16"
"8597200","15858248","liked it","4.10"
"8597200","28681904","it was ok","4.03"
"8597200","25963015","it was ok","4.14"
"8597200","30237893","liked it","3.47"
"8597200","29925157","it was ok","3.32"
"8597200","29759121","liked it","3.00"
"8597200","9975057","it was ok","4.04"
"8597200","32856461","liked it","4.13"
"8597200","33004381","it was ok","3.28"
"8597200","26804433","it was ok","4.03"
"8597200","33383870","it was ok","3.83"
"8597200","30623337","liked it","3.81"
"8597200","18744356","liked it","4.10"
"8597200","29890105","it was ok","3.78"
"8597200","31176634","it was ok","3.70"
"8597200","31950854","liked it","3.97"
"8597200","23687215","liked it","3.94"
"8597200","27804903","it was ok","3.94"
"8597200","33289905","liked it","3.96"
"8597200","28227952","liked it","4.21"
"8597200","26849992","it was ok","4.03"
"8597200","27876320","it was ok","3.68"
"8597200","13551001","it was ok","3.45"
"8597200","17380820","it was ok","3.64"
"8597200","23963519","it was ok","3.72"
"8597200","9783200","liked it","4.04"
"8597200","30989088","liked it","4.17"
"8597200","33133434","it was ok","3.77"
"8597200","31922990","liked it","3.67"
"8597200","25543022","liked it","4.17"
"8597200","30828044","it was ok","3.43"
"8597200","32602191","liked it","3.45"
"8597200","28807263","liked it","4.08"
"8597200","30364779","liked it","4.04"
"8597200","30364774","really liked it","4.27"
"8597200","31870163","it was ok","3.67"
"8597200","24539281","it was ok","3.38"
"8597200","29417305","it was ok","3.33"
"8597200","23364895","it was ok","3.94"
"8597200","12323770","liked it","3.71"
"8597200","28427134","really liked it","4.17"
"8597200","25842991","it was ok","4.17"
"8597200","32605742","it was ok","3.88"
"8597200","31696046","it was ok","3.65"
"8597200","25893698","really liked it","3.88"
"8597200","19059695","liked it","4.01"
"8597200","21350894","really liked it","3.81"
"8597200","6688087","liked it","3.87"
"8597200","77489","liked it","3.95"
"8597200","703353","really liked it","4.04"
"8597200","30415154","liked it","4.35"
"8597200","30315651","it was ok","3.46"
"8597200","29505845","it was ok","4.18"
"8597200","24805225","liked it","3.92"
"8597200","28940562","it was ok","3.43"
"8597200","25937705","liked it","3.76"
"8597200","29611231","it was ok","3.89"
"8597200","25657772","it was ok","3.87"
"8597200","28435111","liked it","3.53"
"8597200","26075798","liked it","4.45"
"8597200","28111327","really liked it","4.12"
"8597200","26174713","it was ok","3.88"
"8597200","18690742","it was ok","3.47"
"8597200","27157996","liked it","3.08"
"8597200","25861207","it was ok","3.51"
"8597200","26194720","really liked it","4.01"
"8597200","19292809","really liked it","3.91"
"8597200","17303130","really liked it","3.85"
"8597200","25071759","really liked it","4.21"
"8597200","25860843","liked it","4.21"
"8597200","17122045","liked it","3.83"
"8597200","23365840","really liked it","4.02"
"8597200","18469015","liked it","3.63"
"8597200","22388441","it was ok","4.17"
"8597200","23705471","it was ok","3.57"
"8597200","22751241","it was ok","3.66"
"8597200","22427802","it was ok","3.52"
"8597200","23361693","it was ok","3.38"
"8597200","23340161","it was ok","3.49"
"8597200","23273718","it was ok","3.51"
"8597200","21902845","it was ok","3.62"
"8597200","25311292","liked it","3.82"
"8597200","24395444","it was ok","3.79"
"8597200","22713220","it was ok","3.76"
"8597200","20694384","liked it","3.75"
"8597200","22877977","liked it","3.66"
"8597200","25404499","really liked it","4.10"
