"user_id","book_id","user_rating","avg_rating"
"5967218","31825752","liked it","4.01"
"5967218","32466890","it was amazing","4.31"
"5967218","32585677","really liked it","4.33"
"5967218","28412736","it was ok","3.71"
"5967218","32050203","really liked it","4.69"
"5967218","24155374","really liked it","3.91"
"5967218","23254701","it was amazing","4.22"
"5967218","27269161","really liked it","4.20"
"5967218","20983026","liked it","3.23"
"5967218","22037852","liked it","3.92"
"5967218","22124410","liked it","4.14"
"5967218","22171270","liked it","4.19"
"5967218","23597614","it was amazing","4.41"
"5967218","24999991","really liked it","4.21"
"5967218","23008533","liked it","3.71"
"5967218","23173096","liked it","3.68"
"5967218","23375499","really liked it","3.71"
"5967218","18397569","liked it","3.54"
"5967218","23360548","really liked it","4.13"
"5967218","21963857","liked it","3.88"
"5967218","20744949","liked it","3.76"
"5967218","22569082","really liked it","3.95"
"5967218","22206620","it was amazing","4.24"
"5967218","22042981","really liked it","4.13"
"5967218","22043009","really liked it","3.92"
"5967218","23158442","liked it","3.69"
"5967218","23510608","liked it","3.78"
"5967218","23330689","it was amazing","3.47"
"5967218","23489258","it was amazing","4.38"
"5967218","22855494","liked it","4.25"
"5967218","22590183","it was ok","3.55"
"5967218","13482672","really liked it","2.71"
"5967218","22604102","liked it","4.00"
"5967218","23499622","liked it","3.68"
"5967218","23169262","it was amazing","3.65"
"5967218","17683820","really liked it","3.71"
"5967218","22558458","really liked it","3.70"
"5967218","21801937","really liked it","3.62"
"5967218","21854540","really liked it","3.58"
"5967218","22430284","it was ok","3.78"
"5967218","19300203","really liked it","4.03"
"5967218","18072638","it was amazing","3.70"
"5967218","22611596","really liked it","3.96"
"5967218","18398089","really liked it","4.36"
"5967218","22027157","it was amazing","3.85"
"5967218","22449993","liked it","4.20"
"5967218","22173656","really liked it","4.23"
"5967218","19066423","really liked it","4.06"
"5967218","22465588","really liked it","3.65"
"5967218","19300339","it was amazing","3.91"
"5967218","22237681","really liked it","4.53"
"5967218","22237428","liked it","4.48"
"5967218","19286648","it was ok","3.59"
"5967218","21902972","really liked it","4.23"
"5967218","19079845","it was ok","3.48"
"5967218","19015729","it was amazing","4.36"
"5967218","21956060","it was amazing","4.20"
"5967218","22040088","it was ok","3.93"
"5967218","17379508","liked it","3.71"
"5967218","19059612","really liked it","3.67"
"5967218","18622561","liked it","4.31"
"5967218","20822783","really liked it","3.68"
"5967218","21570923","really liked it","3.51"
"5967218","14288497","really liked it","3.85"
"5967218","18949109","it was amazing","3.83"
"5967218","22343682","liked it","3.90"
"5967218","18308853","really liked it","4.16"
"5967218","18689925","liked it","3.60"
"5967218","20828245","it was amazing","3.99"
"5967218","17383918","it was amazing","3.63"
"5967218","18134894","liked it","4.09"
"5967218","18526071","really liked it","3.39"
"5967218","19052161","really liked it","3.91"
"5967218","2313529","liked it","4.05"
"5967218","17934979","liked it","4.14"
"5967218","21399403","it was ok","3.64"
"5967218","17373167","really liked it","3.56"
"5967218","21817071","liked it","3.00"
"5967218","19025755","really liked it","3.97"
"5967218","21900428","liked it","3.83"
"5967218","21471664","liked it","3.67"
"5967218","21453667","liked it","3.42"
"5967218","18713864","it was amazing","3.90"
"5967218","17157823","really liked it","3.92"
"5967218","42898","liked it","4.30"
"5967218","18307352","really liked it","3.80"
"5967218","15938710","liked it","4.03"
"5967218","18295753","really liked it","3.77"
"5967218","17970255","really liked it","4.09"
"5967218","17766752","really liked it","4.35"
"5967218","17792242","really liked it","4.04"
"5967218","20489901","really liked it","3.96"
"5967218","13645126","liked it","4.02"
"5967218","17252397","really liked it","4.24"
"5967218","17252373","really liked it","4.17"
"5967218","16704759","really liked it","4.19"
"5967218","16174197","really liked it","4.03"
"5967218","17854691","really liked it","4.05"
"5967218","18721443","really liked it","3.62"
"5967218","18802261","liked it","3.24"
"5967218","9736706","it was ok","3.10"
"5967218","17928508","it was amazing","4.44"
"5967218","18911702","really liked it","3.87"
"5967218","18815522","really liked it","3.83"
"5967218","13449081","it was ok","3.57"
"5967218","17737927","really liked it","3.74"
"5967218","12576779","liked it","3.30"
"5967218","18394055","it was ok","3.84"
"5967218","17854204","liked it","3.61"
"5967218","18068903","liked it","3.15"
"5967218","17315867","liked it","3.03"
"5967218","18809809","did not like it","2.24"
"5967218","15818777","it was ok","2.73"
"5967218","19549018","really liked it","3.29"
"5967218","12061739","liked it","3.67"
"5967218","5495347","liked it","3.23"
"5967218","18588840","really liked it","4.18"
"5967218","17977235","really liked it","3.73"
"5967218","17977230","liked it","3.63"
"5967218","17911948","really liked it","3.45"
"5967218","18883798","liked it","3.23"
"5967218","18759620","really liked it","3.64"
