"user_id","book_id","user_rating","avg_rating"
"2636606","17287242","liked it","4.12"
"2636606","22675931","liked it","4.15"
"2636606","24885734","liked it","3.92"
"2636606","22595423","it was ok","4.19"
"2636606","23310214","liked it","3.98"
"2636606","21945615","really liked it","4.30"
"2636606","24467220","did not like it","3.65"
"2636606","23271194","really liked it","3.39"
"2636606","23309622","really liked it","3.74"
"2636606","23309607","really liked it","3.77"
"2636606","23388164","liked it","3.91"
"2636606","23209944","really liked it","3.93"
"2636606","23604418","really liked it","4.12"
"2636606","23743734","liked it","4.11"
"2636606","23871036","really liked it","3.69"
"2636606","24886042","liked it","3.85"
"2636606","24875978","really liked it","3.82"
"2636606","23735633","liked it","3.93"
"2636606","23845970","liked it","3.98"
"2636606","23846062","liked it","3.97"
"2636606","23846040","really liked it","3.80"
"2636606","25205326","it was ok","4.19"
"2636606","175892","liked it","4.01"
"2636606","23209957","liked it","4.43"
"2636606","25359612","really liked it","4.12"
"2636606","24397045","liked it","4.21"
"2636606","22616123","really liked it","3.66"
"2636606","24891682","liked it","3.30"
"2636606","24999006","really liked it","4.02"
"2636606","24999010","liked it","4.10"
"2636606","24999030","liked it","4.07"
"2636606","24612558","liked it","3.84"
"2636606","8664164","really liked it","4.01"
"2636606","25241619","it was ok","4.13"
"2636606","23309763","it was ok","3.58"
"2636606","23167725","really liked it","4.02"
"2636606","23399270","really liked it","3.48"
"2636606","23399169","liked it","3.89"
"2636606","23399258","really liked it","3.88"
"2636606","21469062","really liked it","4.30"
"2636606","22742141","it was ok","3.59"
"2636606","23002146","liked it","3.97"
"2636606","22747766","liked it","3.90"
"2636606","25074773","really liked it","4.08"
"2636606","22313644","it was ok","3.43"
"2636606","24819554","it was ok","3.32"
"2636606","24331400","liked it","3.94"
"2636606","23615684","really liked it","3.80"
"2636606","6920251","liked it","3.79"
"2636606","23197297","really liked it","3.46"
"2636606","23310157","liked it","4.10"
"2636606","23604428","really liked it","3.91"
"2636606","23281652","liked it","3.66"
"2636606","23281919","liked it","4.10"
"2636606","18982137","it was ok","3.33"
"2636606","25222064","liked it","4.28"
"2636606","24611765","really liked it","4.21"
"2636606","23846071","liked it","3.82"
"2636606","23846031","liked it","4.16"
"2636606","25392748","liked it","3.66"
"2636606","18639551","it was ok","3.97"
"2636606","18781037","liked it","3.85"
"2636606","22105019","it was amazing","3.60"
"2636606","22749788","liked it","3.89"
"2636606","17591635","it was ok","3.57"
"2636606","25088104","liked it","4.03"
"2636606","22875502","liked it","3.26"
"2636606","22253734","liked it","3.54"
"2636606","22571276","liked it","3.82"
"2636606","22718705","it was amazing","4.07"
"2636606","23309532","it was ok","3.98"
"2636606","22934450","liked it","3.75"
"2636606","24885780","really liked it","3.53"
"2636606","23013839","liked it","3.84"
"2636606","23508698","really liked it","3.73"
"2636606","21494581","it was amazing","3.76"
"2636606","18528310","really liked it","3.94"
"2636606","17063691","really liked it","4.42"
"2636606","22749775","liked it","3.45"
"2636606","22750181","liked it","3.20"
"2636606","24849422","liked it","4.18"
"2636606","22701879","it was amazing","3.94"
"2636606","21469082","liked it","3.34"
"2636606","23013688","really liked it","4.25"
"2636606","23369370","liked it","3.64"
"2636606","22504700","liked it","4.13"
"2636606","18005280","liked it","3.94"
"2636606","22291638","liked it","3.50"
"2636606","22749847","it was amazing","3.51"
"2636606","22718722","really liked it","3.64"
"2636606","18800714","really liked it","4.17"
"2636606","7188376","really liked it","4.33"
"2636606","23718762","liked it","3.73"
"2636606","25094215","liked it","3.29"
"2636606","22540208","it was amazing","4.35"
"2636606","23281770","liked it","3.71"
"2636606","22926551","really liked it","3.86"
"2636606","20307785","liked it","3.72"
"2636606","22521951","really liked it","3.96"
"2636606","22859559","liked it","3.87"
"2636606","22501055","really liked it","3.98"
"2636606","22546647","liked it","4.41"
"2636606","22171851","it was ok","4.00"
"2636606","22323699","liked it","4.45"
"2636606","13260146","it was ok","3.89"
"2636606","21853677","liked it","3.46"
"2636606","14309878","really liked it","3.00"
"2636606","23281303","liked it","4.04"
"2636606","17210598","liked it","3.81"
"2636606","23217714","liked it","3.70"
"2636606","22747826","liked it","3.78"
"2636606","22875391","it was amazing","3.93"
"2636606","22718749","liked it","3.83"
"2636606","24381895","liked it","3.92"
"2636606","20262989","it was amazing","4.43"
"2636606","18700062","liked it","3.88"
"2636606","18340618","liked it","4.06"
"2636606","22825553","really liked it","3.92"
"2636606","17134589","liked it","3.81"
"2636606","404783","liked it","3.86"
"2636606","23566909","it was amazing","3.93"
"2636606","21423612","liked it","4.22"
"2636606","22546613","liked it","4.30"
"2636606","20628555","liked it","4.26"
"2636606","22546629","liked it","4.24"
"2636606","22328528","liked it","4.44"
"2636606","24837389","really liked it","3.96"
"2636606","23446080","liked it","3.78"
"2636606","16068973","it was ok","3.66"
"2636606","21996355","liked it","3.87"
"2636606","22477292","really liked it","4.01"
"2636606","23197514","liked it","3.80"
"2636606","20256612","liked it","3.93"
"2636606","22729454","liked it","4.17"
"2636606","22929522","liked it","3.70"
"2636606","23309689","liked it","3.97"
"2636606","23309659","liked it","4.06"
"2636606","20256617","really liked it","3.13"
"2636606","20483076","it was ok","4.16"
