"author_id","total_ratings","total_reviews","avg_ratings"
"9670886","53","32","(3.38"
"1889026","				602","				38"," 3.81"
"7150478","				2360","				113"," 3.93"
"27453075","				69","				16"," 4.01"
"3670585","1109","983","(3.86"
"38016803","71","21","(3.77"
"13377077","232","173","(4.44"
"1686926","				59","				59"," 3.69"
"12244116","				159","				142"," 3.70"
"3915017","				769","				531"," 3.44"
"13118028","310","56","(3.52"
"751571","1738","196","(3.98"
"1613620","340","282","(4.05"
"1239232","442","414","(4.09"
"16394043","297","270","(3.74"
"11037235","133","79","(4.12"
"2224950","1207","514","(4.83"
"4964628","2205","1784","(3.51"
"2368652","0","93","(0.0"
"1975590","				76","				16"," 3.12"
"3407107","0","0","(0.0"
"4776325","				57","				16"," 3.61"
"39069027","138","75","(3.93"
"4445540","				84","				10"," 3.87"
"2477905","177","56","(4.01"
"60625037","276","        276","3.92"
"1018839","109","74","(3.19"
"1402551","93","47","(4.40"
"248246","337","        250","4.11"
"5060316","				208","				1"," 4.02"
"62091553","273","258","(3.53"
"528291","73","29","(3.73"
"6421748","6","4","(4.17"
"87850","				60","				15"," 3.23"
"1272566","				220","				51"," 4.50"
"717696","955","116","(3.44"
"1113667","				1300","				35"," 3.58"
"9427181","110","101","(3.72"
"447739","86","41","(3.93"
"1642326","160","116","(3.65"
"4120836","				43","				16"," 4.35"
"42598775","234","17","(3.24"
"5551986","				695","				97"," 3.34"
"1598044","				211","				136"," 3.90"
"25155004","39","16","(4.21"
"22202647","75","115","(4.33"
"1293092","679","601","(3.41"
"1991568","33","7","(3.79"
"4116717","94","16","(3.83"
"1372310","				94","				53"," 3.27"
"10113648","884","116","(3.61"
"26298642","				258","				129"," 4.63"
"6422499","917","        111","3.49"
"2653123","348","112","(3.49"
"19545128","536","        123","4.91"
"1327957","				280","				105"," 3.39"
"3476059","217","37","(4.35"
"1472541","109","29","(3.78"
"15954855","				143","				8"," 3.66"
"921343","176","19","(3.88"
"1028273","362","250","(3.31"
"160874","				54","				43"," 3.59"
"8840444","212","119","(2.99"
"4447231","36","7","(3.75"
"938972","				108","				90"," 3.67"
"6714561","341","18","(3.56"
"1185830","241","49","(3.56"
"7690348","133","124","(4.05"
"791206","215","73","(3.70"
"101057","498","286","(3.86"
"3193478","30","6","(4.13"
"3930837","157","42","(3.60"
"257698","298","        266","4.60"
"6661984","				701","				253"," 3.52"
"352359","194","87","(3.84"
"1321989","214","53","(4.10"
"5873028","127","126","(3.63"
"339547","				238","				104"," 3.29"
"42345523","3","0","(3.67"
"2999599","1225","97","(3.50"
"18145307","32","0","(3.91"
"4852049","				522","				18"," 3.73"
"1207096","				380","				72"," 4.44"
"18251340","482","208","(4.00"
"4548739","320","87","(3.99"
"363740","				481","				347"," 3.49"
"875061","456","148","(3.82"
"1223800","697","254","(3.02"
"1896002","704","438","(3.88"
"558430","216","181","(3.70"
"5611922","93","33","(3.42"
"291748","818","636","(3.64"
"38872232","449","143","(3.80"
"100916","				54","				8"," 3.85"
"2604250","				549","				116"," 3.37"
"1373909","573","124","(3.57"
"4851464","				344","				228"," 3.31"
"1712389","				100","				42"," 3.63"
"1317819","				475","				49"," 3.73"
"29460","653","144","(3.60"
"3295445","142","60","(3.66"
"31758514","7","5","(3.71"
"278333","				304","				44"," 3.45"
"115590","287","131","(3.87"
"3687515","32","4","(3.62"
"2078631","229","43","(4.55"
"5733266","705","18","(4.38"
"181086","				145","				7"," 4.37"
"21337605","223","0","(4.18"
"1541010","212","80","(4.23"
"42198980","156","47","(3.33"
"674120","48","27","(3.90"
"33326014","493","        419","4.45"
"1891119","15","4","(4.73"
"79427","				37","				19"," 3.43"
"669928","355","38","(3.98"
"753150","110","91","(3.61"
"5679367","				174","				79"," 4.14"
"2395651","88","43","(3.50"
"1024279","19","10","(3.58"
"30435856","82","29","(3.96"
"4484905","				64","				25"," 3.84"
"703038","345","        155","3.59"
"793546","				340","				266"," 4.24"
"2418626","110","29","(3.42"
"127959","42","4","(3.24"
"1533339","88","76","(3.85"
"987129","157","27","(3.63"
"8348742","41","11","(4.63"
"1426741","39","32","(3.69"
"289897","471","447","(3.48"
"2456449","				509","				171"," 3.57"
"2700007","35","22","(4.31"
"94162","263","20","(3.60"
"1020432","254","21","(4.87"
"1910706","530","488","(3.45"
"7595706","188","37","(4.22"
"41055147","125","31","(3.65"
"9499433","559","36","(3.68"
"1021733","				9","				4"," 4.00"
"281863","191","131","(3.69"
"4161941","451","17","(4.26"
"1686943","				59","				58"," 4.36"
"376348","254","245","(3.89"
"1722563","				836","				230"," 3.61"
"16797010","300","        105","4.50"
"1427816","273","144","(3.45"
"1278117","4","4","(2.50"
"50092531","22","        21","4.64"
"2477301","				237","				42"," 3.80"
"2728546","				171","				71"," 3.73"
"2423203","573","175","(3.58"
"5912708","215","136","(3.73"
"1686928","				84","				27"," 4.08"
"359441","110","9","(3.85"
"704140","9","0","(4.44"
"379898","				212","				101"," 3.79"
"2167577","41","26","(4.02"
"1646959","				139","				63"," 3.65"
"11163860","120","4","(4.58"
"14428758","				356","				46"," 3.76"
"1222180","957","688","(3.25"
"10672386","46","4","(3.76"
"2827938","1595","272","(3.08"
"1244455","1110","50","(3.03"
"4848847","				826","				218"," 3.39"
"2260182","307","87","(3.39"
"853674","				235","				59"," 3.67"
"327800","				112","				55"," 3.87"
"1392710","46","36","(4.57"
"289972","				377","				98"," 3.95"
"1458150","11","0","(3.91"
"1083318","50","51","(3.68"
"293709","271","79","(3.49"
"36952353","3","2","(4.33"
"1184312","				180","				95"," 4.28"
"1208897","30","12","(4.60"
"2551003","311","110","(3.22"
"3096306","188","16","(4.33"
"88401","0","0","(5.00"
"2478627","				28","				1"," 3.64"
"3177212","25","19","(4.36"
"21972984","296","51","(3.96"
"3553486","59","5","(3.90"
"1539719","				290","				129"," 4.34"
"970873","				148","				30"," 3.97"
"2413415","				29","				26"," 3.93"
"940180","				1431","				1415"," 3.78"
"4447316","156","39","(3.86"
"1364715","19","7","(4.63"
"2078226","				537","				200"," 3.35"
"804772","34","12","(3.82"
"1140816","				348","				307"," 3.36"
"46696644","175","18","(3.88"
"1025195","				258","				190"," 3.76"
"107756","3696","1141","(4.15"
"3078965","22","27","(4.36"
"1046678","23","13","(4.26"
"16419728","5","5","(4.60"
"1086991","302","173","(3.42"
"193607","407","45","(4.17"
"2615950","664","365","(3.33"
"851857","				1164","				535"," 3.45"
"7294058","271","105","(3.54"
"22072766","				318","				196"," 3.22"
"588362","				167","				42"," 3.43"
"36434323","1252","165","(3.64"
"94602","726","715","(3.49"
"3128275","92","28","(4.22"
"55213828","				47","				37"," 4.21"
"13432324","				161","				54"," 3.88"
"15037113","720","        677","4.11"
"1880695","89","24","(3.70"
"2531400","375","307","(3.05"
"839609","555","428","(3.29"
"10033853","560","205","(3.76"
"21620083","897","425","(3.22"
"1974456","245","78","(3.96"
"855536","				1058","				82"," 3.05"
"7664274","				370","				323"," 3.47"
"5809484","521","11","(3.31"
"2924248","				97","				64"," 3.71"
"1341346","1232","424","(3.71"
"9350397","				532","				99"," 4.11"
"5642693","556","434","(3.46"
"15816174","520","32","(3.84"
"12571983","92","57","(3.53"
"13448706","246","80","(3.49"
"22906182","				303","				100"," 4.28"
"1514367","203","46","(3.37"
"16656972","529","450","(3.53"
"5737552","265","        208","3.40"
"3330226","238","        71","3.77"
"14606569","57","6","(3.47"
"26809750","421","150","(3.45"
"1333823","				403","				170"," 3.28"
"58102723","69","2","(4.17"
"630239","				1072","				83"," 3.54"
"5680760","392","16","(3.89"
"60586190","180","138","(4.02"
"21257579","				1141","				531"," 3.32"
"5872726","70","54","(4.43"
"7902465","				262","				124"," 3.35"
"3096266","				1731","				274"," 3.58"
"5884404","513","384","(3.38"
"3976871","				532","				301"," 3.31"
"16161766","123","10","(4.00"
"13167855","187","22","(4.39"
"9979220","				170","				107"," 3.75"
"4127748","763","481","(3.58"
"2611277","615","        275","3.09"
"2555835","240","14","(3.80"
"2467899","631","76","(3.61"
"5891682","				270","				159"," 3.73"
"2138030","605","120","(3.42"
"5781492","49","        15","4.14"
"1631324","1034","120","(3.90"
"4606848","				335","				28"," 3.81"
"2331443","543","336","(3.69"
"1611605","453","        357","3.74"
"3231737","55","21","(3.80"
"3355615","414","297","(3.83"
"3317248","23","17","(4.35"
"308012","				997","				53"," 3.05"
"4552957","				905","				178"," 4.18"
"5027526","				340","				80"," 2.63"
"304280","519","126","(3.52"
"191052","2394","416","(3.94"
"7575349","474","        42","3.37"
"2338986","808","237","(3.59"
"3847828","66","76","(4.36"
"21102","1045","708","(3.89"
"248308","244","119","(3.15"
"928088","193","28","(4.19"
"6953916","				911","				81"," 3.66"
"3881286","				546","				313"," 4.11"
"3513593","				247","				71"," 3.57"
"122606","1153","654","(3.72"
"12163809","				341","				47"," 3.63"
"1194518","599","94","(4.19"
"5909088","188","99","(3.99"
"885699","1291","446","(3.95"
"2615297","23","20","(3.91"
"3408265","				1269","				195"," 3.12"
"1460755","783","274","(3.72"
"15200818","50","3","(3.78"
"11897085","508","63","(4.36"
"1796049","328","314","(3.75"
"1837319","180","36","(3.88"
"2090127","				524","				359"," 3.81"
"2652415","1563","130","(3.59"
"14151708","280","176","(3.57"
"2425477","1028","261","(4.29"
"14507950","144","25","(3.63"
"16060311","284","97","(4.57"
"1094269","58","25","(3.81"
"9180614","51","35","(3.90"
"31515","362","136","(3.48"
"541490","452","151","(3.61"
"313257","301","277","(3.41"
"2061862","172","104","(3.54"
"229270","612","534","(3.26"
"5880177","125","59","(4.14"
"30575518","				289","				275"," 3.51"
"836181","31","33","(3.65"
"356020","156","55","(3.74"
"1489001","				817","				71"," 3.51"
"550416","535","308","(3.73"
"6027191","				462","				91"," 3.51"
"1277498","				482","				449"," 3.60"
"41751","				432","				316"," 2.87"
"37144645","1543","466","(3.99"
"4547780","457","22","(3.33"
"2809160","1387","126","(3.59"
"19344141","90","6","(3.48"
"16767148","197","11","(3.41"
"11855008","				340","				138"," 2.96"
"678929","38","16","(3.84"
"1294605","				40","				38"," 4.00"
"5982624","269","194","(4.41"
"3259735","				1113","				114"," 2.95"
"3648730","				411","				2"," 3.87"
"301505","142","31","(3.84"
"3382352","				174","				35"," 3.09"
"2246826","242","73","(4.22"
"111914","				528","				65"," 2.70"
"828438","235","109","(3.30"
"18989471","37","2","(4.08"
"5177085","251","110","(3.75"
"1364424","289","80","(3.10"
"27808907","				437","				39"," 4.26"
"3331768","262","57","(3.73"
"837198","182","60","(3.54"
"821374","2313","681","(3.44"
"1922314","				1127","				230"," 3.81"
"6499629","282","18","(3.88"
"217534","				613","				315"," 3.18"
"6506963","				30","				7"," 5.00"
"8840621","327","5","(3.78"
"20912","358","14","(3.47"
"24816039","180","68","(3.46"
"1191755","24","24","(3.04"
"743109","				680","				202"," 3.73"
"4896947","133","51","(4.17"
"934387","2","2","(4.50"
"108905","1070","701","(3.45"
"2456513","1614","184","(3.50"
"4537560","211","164","(3.54"
"4667895","				62","				6"," 3.85"
"18934116","76","47","(4.63"
"9314723","				70","				14"," 4.40"
"4089187","				614","				40"," 3.05"
"2645490","				335","				212"," 3.61"
"196872","571","258","(3.27"
"1465900","				5","				2"," 3.80"
"580156","228","        152","3.74"
"12877082","168","20","(3.48"
"665091","				1065","				263"," 3.46"
"612366","				17","				10"," 3.59"
"202114","				43","				27"," 3.91"
"5846284","256","43","(3.48"
"20424806","104","        61","4.66"
"4438251","				75","				45"," 3.56"
"1345243","932","563","(3.83"
"9749689","589","23","(3.88"
"140076","517","175","(3.87"
"5466721","277","9","(3.53"
"4381946","				1024","				134"," 4.04"
"3175609","				323","				32"," 3.93"
"1013861","				511","				61"," 3.97"
"1077808","				183","				46"," 3.68"
"3530721","				339","				65"," 3.80"
"1465807","181","32","(3.59"
"363461","				754","				141"," 2.86"
"3467671","				1624","				18"," 3.02"
"727278","66","17","(4.82"
"8778400","1199","530","(3.63"
"5129606","143","13","(3.87"
"689636","				731","				24"," 3.92"
"973100","				242","				67"," 3.55"
"26818620","82","8","(4.00"
"821225","80","61","(3.81"
"3223383","				303","				63"," 3.52"
"13532466","79","2","(3.67"
"3599865","62","3","(3.63"
"103130","				625","				131"," 3.40"
"4157135","186","54","(3.83"
"350664","				24","				5"," 3.46"
"674596","				248","				77"," 4.03"
"641828","65","11","(4.55"
"5196341","131","25","(3.92"
"8296484","				721","				49"," 3.86"
"5961058","487","193","(3.09"
"5993708","1046","418","(3.71"
"22705558","170","144","(3.66"
"7464469","270","73","(4.19"
"17658734","129","94","(3.52"
"29843800","636","392","(3.78"
"38598984","111","12","(3.03"
"14768587","335","54","(3.81"
"3981397","570","332","(3.78"
"31620993","				105","				19"," 4.05"
"9246183","				353","				194"," 3.93"
"45873782","126","51","(4.06"
"9453136","506","117","(3.82"
"6261920","291","3","(3.44"
"29394256","				102","				1"," 4.22"
"21937053","				55","				7"," 4.25"
"9260845","61","35","(3.30"
"53017221","14","12","(4.64"
"30678472","63","6","(4.22"
"63280438","24","2","(5.00"
"38411856","89","6","(3.56"
"29417234","35","4","(3.86"
"4083832","				60","				44"," 3.32"
"26681830","				294","				193"," 3.50"
"17300990","				1238","				145"," 3.80"
"29247073","159","20","(3.84"
"41682962","273","182","(3.69"
"34559578","179","14","(4.02"
"57070604","135","131","(4.27"
"11360720","143","77","(4.17"
"42720912","106","13","(4.35"
"29694239","408","348","(3.61"
"51946495","				211","				17"," 4.18"
"3204478","196","37","(4.20"
"33659816","46","6","(4.20"
"44215258","31","0","(4.06"
"46023559","72","34","(3.81"
"29392483","70","30","(3.43"
"48719696","56","4","(4.39"
"29541982","203","49","(4.58"
"51498788","11","0","(4.00"
"28814805","92","24","(3.63"
"10518112","99","48","(3.96"
"59753924","47","20","(3.85"
"64249117","29","4","(3.52"
"6399404","213","        66","4.88"
"2474891","				112","				7"," 4.05"
"17617284","407","61","(3.91"
"3922454","582","397","(4.20"
"29244920","220","46","(3.46"
"1892441","2789","2370","(4.00"
"44782156","91","50","(4.15"
"41590600","412","312","(3.55"
"17449341","388","296","(4.40"
"29434494","				155","				2"," 4.25"
"32446340","				125","				57"," 4.10"
"29550055","68","4","(4.46"
"29370069","312","109","(3.77"
"25132166","262","76","(3.64"
"29050350","				96","				5"," 4.17"
"33266943","275","82","(3.90"
"31258122","670","16","(4.31"
"54139834","33","8","(4.00"
"23509185","105","27","(4.21"
"23158092","166","11","(3.90"
"51610896","				25","				11"," 4.44"
"65777911","174","11","(3.79"
"4080164","630","276","(3.63"
"5353663","220","128","(3.94"
"52700401","90","30","(4.40"
"55269272","309","128","(4.00"
"6971856","212","36","(3.67"
"24383683","178","128","(3.89"
"38501496","281","167","(4.11"
"66836086","24","10","(4.33"
"5833679","				12","				5"," 4.17"
"24707919","65","53","(3.32"
"26527596","				151","				48"," 3.18"
"48658036","208","41","(3.56"
"68226900","40","19","(4.62"
"14626385","296","21","(4.34"
"40221551","				199","				11"," 3.84"
"44370727","183","28","(3.84"
"29196859","				205","				20"," 3.93"
"29370167","207","58","(4.26"
"44036644","247","66","(4.06"
"3997506","102","71","(4.11"
"9593877","668","486","(3.12"
"33528047","213","        108","4.26"
"13459443","501","187","(4.22"
"9633578","547","543","(4.11"
"40476218","113","13","(3.88"
"33695301","195","35","(3.52"
"16504440","297","210","(3.41"
"40750874","75","62","(4.01"
"27613704","145","63","(3.56"
"27310193","				100","				52"," 4.11"
"42934122","61","14","(3.93"
"13687692","				387","				168"," 3.89"
"28020098","411","51","(3.49"
"37538963","79","8","(3.92"
"29365779","93","8","(4.33"
"18775316","224","50","(3.71"
"48721802","93","14","(4.01"
"49664017","21","13","(3.76"
"52632124","				60","				25"," 3.68"
"22969176","264","117","(4.67"
"40920187","262","188","(3.92"
"77964","737","16","(4.01"
"40328180","32","4","(4.72"
"36433618","697","576","(4.56"
"8695448","48","6","(4.25"
"10523637","522","88","(3.91"
"41603763","251","11","(3.86"
"38145959","137","88","(3.93"
"23148961","27","19","(3.59"
"4084869","860","736","(3.13"
"26116093","174","87","(4.01"
"30952542","51","5","(3.73"
"23147657","353","166","(3.83"
"14680202","50","13","(4.16"
"49058000","3","2","(4.67"
"32424702","157","13","(4.15"
"20654182","43","8","(3.79"
"12269593","96","72","(4.06"
"29376723","226","19","(3.86"
"51301367","36","10","(4.64"
"36103342","209","82","(4.31"
"29602062","99","87","(4.13"
"44069762","55","8","(4.13"
"29887111","10","6","(4.40"
"29371179","30","6","(4.43"
"29250089","175","55","(3.83"
"45776006","				232","				83"," 3.61"
"29289250","25","19","(4.60"
"19633323","				288","				34"," 3.82"
"29376145","14","8","(3.64"
"48727583","113","87","(4.20"
"45489959","12","2","(3.83"
"24152245","67","17","(4.58"
"14293954","58","40","(4.29"
"28233105","112","34","(4.04"
"20315079","				194","				81"," 3.94"
"43816508","				34","				3"," 3.74"
"29359721","258","184","(3.62"
"17972297","221","11","(3.88"
"21203673","29","32","(3.62"
"36419172","36","2","(3.78"
"43779229","				4","				1"," 4.25"
"35397894","109","18","(3.74"
"4819331","				344","				141"," 3.58"
"40772295","152","16","(3.75"
"5381804","346","95","(3.28"
"14332954","129","21","(3.67"
"36517563","107","2","(3.50"
"29183490","				244","				142"," 4.06"
"30936630","56","17","(4.30"
"10219255","114","65","(3.82"
"17761136","139","15","(3.53"
"45645613","28","2","(4.39"
"39940766","118","0","(4.77"
"30893071","97","10","(4.03"
"57369448","2","0","(4.50"
"32956974","				37","				21"," 3.95"
"38299782","223","10","(3.74"
"42016500","142","17","(3.34"
"30441095","457","4","(4.23"
"31357892","306","178","(4.19"
"27210328","217","72","(4.01"
"39600266","247","14","(4.24"
"32874243","197","59","(3.70"
"38511137","87","41","(4.32"
"38412660","150","15","(3.78"
"14551215","				301","				199"," 4.22"
"40777273","161","22","(4.21"
"50838820","103","8","(4.74"
"34872662","97","41","(3.31"
"34693909","47","6","(4.32"
"29054447","				43","				16"," 4.14"
"17500253","69","11","(3.86"
"31016513","183","63","(3.62"
"33085030","28","3","(3.75"
"38510780","				32","				15"," 4.41"
"8753325","252","106","(3.93"
"34487997","293","160","(3.65"
"45885950","142","61","(3.94"
"3219357","1867","1018","(3.26"
"32957714","				531","				9"," 3.88"
"21183570","345","204","(4.24"
"14930059","				330","				130"," 4.11"
"8552054","776","135","(4.02"
"5644404","470","249","(3.73"
"38413412","77","0","(3.94"
"42594426","				54","				30"," 4.24"
"29580023","42","6","(4.26"
"6931696","238","89","(3.64"
"2217426","321","61","(3.51"
"44477585","20","0","(5.00"
"29509312","60","10","(4.03"
"32192323","294","54","(3.67"
"18250748","235","92","(4.01"
"45257113","17","2","(4.59"
"24178221","67","24","(4.18"
"6181292","				99","				20"," 4.06"
"41787772","148","70","(3.55"
"10598594","74","2","(4.04"
"13584151","388","253","(4.06"
"44098608","40","2","(4.25"
"3807970","88","37","(3.57"
"30724767","104","13","(3.90"
"29945844","263","141","(4.03"
"10751282","				223","				213"," 4.30"
"6513370","				1921","				1532"," 3.20"
"7800370","679","651","(4.85"
"5241672","930","629","(3.32"
"18264031","526","374","(4.45"
"4186719","2466","1178","(3.17"
"10053039","192","        111","3.85"
"2120137","				1278","				1013"," 4.74"
"32283510","239","        127","4.22"
"4922273","1122","676","(4.43"
"4532030","791","605","(4.83"
"14516714","874","        817","3.97"
"3852867","				1669","				887"," 3.63"
"11333561","3878","3464","(4.59"
"4506822","755","191","(3.68"
"5680505","862","758","(4.78"
"5401678","187","96","(4.04"
"17919114","160","136","(4.69"
"21553416","656","194","(4.43"
"21997763","1504","506","(4.64"
"2735893","				1372","				578"," 3.78"
"5963725","718","591","(3.51"
"31075043","				277","				33"," 4.25"
"11268427","				366","				361"," 3.93"
"1226755","345","107","(3.97"
"37770614","119","71","(3.15"
"9560702","122","        65","3.78"
"6976785","590","        175","3.94"
"11225432","				529","				144"," 4.60"
"29968397","296","        253","4.18"
"7001837","2354","1641","(4.29"
"44676387","383","        222","4.10"
"66100369","367","53","(4.74"
"50454490","3","0","(5.00"
"15488014","211","63","(4.81"
"47008346","150","150","(4.53"
"48725830","1056","867","(3.93"
"1895704","734","717","(4.28"
"33950793","77","50","(3.95"
"19577532","270","112","(4.44"
"2485036","842","202","(3.90"
"3107476","709","520","(4.55"
"44096652","435","435","(4.29"
"24261015","				661","				433"," 3.70"
"2268339","				674","				294"," 3.50"
"65128962","30","16","(4.00"
"38052154","56","23","(4.00"
"18337920","159","67","(3.62"
"5950050","1196","1028","(4.01"
"64739730","9","5","(4.33"
"5707323","167","53","(4.10"
"5596754","952","347","(4.38"
"3315226","815","289","(3.99"
"37642734","				527","				393"," 4.52"
"13291996","594","96","(4.25"
"36450308","1378","1345","(3.66"
"1147634","957","638","(3.47"
"3122948","1979","1893","(4.41"
"38506972","336","82","(4.53"
"2508304","544","        246","3.65"
"15599593","5","0","(3.80"
"16605319","545","309","(3.98"
"29696544","				234","				151"," 4.04"
"24674952","48","38","(4.90"
"5935030","				507","				436"," 4.24"
"37074491","231","145","(3.46"
"23168069","				577","				365"," 3.69"
"28398997","274","53","(4.29"
"5984024","142","63","(3.68"
"6456010","1302","111","(3.35"
"7500294","590","354","(4.58"
"1954982","1927","939","(4.06"
"32020643","1656","1491","(4.40"
"42024608","250","162","(3.60"
"40819175","153","87","(4.56"
"47108085","148","125","(4.64"
"53654752","179","30","(4.01"
"37106087","345","138","(4.55"
"8849703","770","        338","3.78"
"23972144","696","343","(4.21"
"2184974","				1639","				1285"," 3.68"
"22848899","				1044","				190"," 3.68"
"5612523","				905","				484"," 4.30"
"39162807","403","27","(3.99"
"2368285","611","174","(3.59"
"21159881","418","268","(3.40"
"170140","650","557","(4.12"
"4971762","				914","				813"," 3.62"
"4674921","				1200","				492"," 3.54"
"32590601","53","43","(3.08"
"5402908","1101","281","(3.57"
"25637814","66","46","(3.47"
"8026998","				145","				68"," 4.54"
"10430007","1438","43","(3.76"
"24176866","344","180","(4.19"
"27497888","305","        65","4.03"
"7210126","283","124","(3.90"
"4271946","745","672","(3.59"
"25484461","				384","				194"," 4.29"
"3378056","989","534","(4.08"
"18314034","259","226","(4.60"
"42887011","79","72","(4.20"
"34625880","363","102","(3.96"
"28333283","290","152","(4.27"
"10787881","				224","				126"," 3.91"
"22191795","150","146","(4.37"
"21950934","393","288","(3.29"
"6635382","				952","				155"," 4.37"
"14925018","711","566","(4.94"
"37144579","505","232","(3.95"
"19145050","248","129","(4.29"
"5305744","913","325","(3.55"
"6362861","66","16","(2.85"
"6778417","1541","456","(3.30"
"9655390","282","25","(4.22"
"851016","519","100","(3.87"
"31491491","588","613","(4.02"
"8084531","				1115","				875"," 3.79"
"7298263","362","115","(3.80"
"6145626","2619","277","(4.11"
"869730","				158","				67"," 3.06"
"21361891","				647","				22"," 4.11"
"40123628","884","539","(3.82"
"55133507","				293","				142"," 3.45"
"18433359","				982","				352"," 2.94"
"8148822","				380","				154"," 4.29"
"23985184","961","670","(4.19"
"7174626","				678","				145"," 4.53"
"2631180","962","276","(3.77"
"22023620","288","229","(4.94"
"20376785","582","406","(4.03"
"3127538","1205","480","(3.26"
"17887405","				247","				38"," 3.94"
"42966872","34","4","(4.15"
"7618486","				257","				214"," 3.67"
"29305932","128","68","(4.37"
"5908530","392","216","(4.50"
"4723611","				525","				279"," 3.61"
"5198477","1166","31","(3.33"
"46492719","222","217","(3.69"
"15216898","680","529","(4.70"
"17242340","15","0","(3.33"
"35198074","289","212","(3.84"
"5933914","300","535","(4.71"
"12596773","425","79","(4.92"
"19920999","57","2","(3.67"
"6629942","				2397","				42"," 3.61"
"7730894","				1124","				383"," 3.85"
"48930111","105","99","(4.35"
"5069697","				1063","				285"," 3.99"
"4818600","67","13","(4.63"
"36723313","185","        87","4.57"
"43784800","533","163","(4.69"
"30434492","181","44","(3.93"
"9702338","207","146","(4.72"
"34666711","369","196","(4.39"
"969650","145","51","(4.30"
"573080","719","603","(3.27"
"146932","				238","				72"," 4.01"
"770510","289","223","(3.67"
"284205","108","56","(3.48"
"16755","1532","160","(2.92"
"706164","				769","				74"," 3.94"
"1163228","12","        678","5.00"
"836167","1293","462","(3.75"
"18430919","				1578","				134"," 4.25"
"4823869","				539","				160"," 3.78"
"100282","114","84","(3.53"
"424766","682","143","(3.91"
"6895653","298","        297","3.61"
"3045740","				351","				64"," 3.85"
"38586129","266","137","(4.16"
"2044516","403","        306","3.62"
"8407017","				62","				7"," 4.48"
"3217375","				235","				43"," 4.00"
"13755727","497","237","(4.04"
"7835008","217","85","(3.05"
"38532574","54","24","(4.39"
"3039176","				731","				344"," 4.27"
"881706","143","        94","3.95"
"2218174","740","205","(3.41"
"1783329","51","45","(4.08"
"9318844","134","64","(3.96"
"3777996","				234","				52"," 3.95"
"1167551","346","29","(4.11"
"582776","757","614","(3.69"
"1171024","88","64","(4.18"
"20553384","215","83","(3.93"
"11530466","				467","				271"," 3.47"
"166208","				142","				83"," 3.56"
"1344585","				356","				94"," 4.31"
"162759","3733","997","(3.70"
"4300103","883","689","(4.11"
"4639262","75","5","(3.88"
