"author_id","total_ratings","total_reviews","avg_ratings"
"5839818","				146","				75"," 3.29"
"9670615","808","60","(2.91"
"4547831","				908","				482"," 3.93"
"4970630","227","        104","4.63"
"40865087","923","142","(4.18"
"4747446","1109","698","(4.46"
"4725845","45","        22","4.87"
"37979210","132","42","(4.15"
"7363934","339","239","(4.11"
"12264391","28","8","(3.71"
"3159028","467","286","(3.64"
"3031179","				671","				416"," 4.12"
"5339148","208","        51","4.49"
"3578030","				613","				211"," 3.63"
"3158631","				2202","				929"," 4.09"
"9260215","353","75","(3.33"
"1232972","				666","				455"," 3.26"
"4876871","				256","				64"," 4.08"
"19370866","				375","				239"," 3.31"
"19128119","361","51","(4.00"
"3037087","880","        270","3.82"
"5822520","				460","				140"," 4.04"
"7276292","506","271","(4.25"
"1223283","				2697","				1610"," 3.38"
"23885068","				556","				159"," 3.72"
"3226967","				1014","				843"," 4.17"
"15565020","156","21","(3.73"
"41158796","58","16","(3.78"
"22495428","336","144","(3.30"
"34590781","19","2","(3.74"
"2507556","				1279","				1221"," 3.76"
"3053000","2270","1397","(3.74"
"12723011","133","13","(3.26"
"13296640","				362","				148"," 3.88"
"30513103","716","479","(3.13"
"4413166","1321","        819","3.96"
"4624986","736","        239","3.66"
"5667316","				552","				390"," 4.07"
"7543255","581","283","(3.98"
"5152606","582","387","(3.84"
"5953053","201","194","(3.47"
"50712289","105","104","(3.41"
"14971670","				300","				154"," 4.20"
"9363520","225","        86","3.89"
"272081","1623","        1631","4.22"
"7331351","67","21","(3.84"
"7548247","127","        117","4.11"
"21210909","671","108","(3.84"
"9972288","196","69","(3.49"
"4953912","868","639","(3.50"
"12683146","138","80","(3.23"
"7799153","107","37","(3.46"
"21357414","300","191","(4.14"
"10326385","177","42","(3.89"
"31609137","100","91","(3.38"
"7433394","				318","				47"," 3.98"
"12875896","120","        112","3.95"
"13512596","36","18","(3.08"
"11161028","				2041","				924"," 3.68"
"16013941","358","252","(2.94"
"29875314","244","193","(3.38"
"7279119","108","        101","3.20"
"18483728","164","        89","4.01"
"606959","501","350","(3.35"
"9401779","39","25","(3.54"
"35375590","429","429","(3.15"
"11011865","655","79","(3.67"
"3160222","1089","483","(3.72"
"5214441","272","45","(3.59"
"28847798","224","70","(3.58"
"8548204","26","4","(4.50"
"12173701","177","35","(3.57"
"5975789","79","172","(3.53"
"4523469","				387","				375"," 3.80"
"4023864","1598","836","(2.97"
"11655959","285","28","(3.55"
"6068952","670","606","(3.58"
"40242246","29","13","(4.10"
"7727754","105","107","(3.45"
"24380673","193","92","(3.91"
"63605001","102","51","(3.83"
"65627048","43","7","(3.60"
"64499884","35","31","(4.49"
"4491969","390","273","(3.31"
"48159594","26","        10","4.23"
"8069990","283","198","(3.53"
"33132691","1243","1246","(3.72"
"32401396","526","305","(2.83"
"32076369","572","231","(3.00"
"26488407","317","40","(3.65"
"41917689","171","35","(4.06"
"21633678","				1428","				282"," 3.33"
"15288340","166","        115","3.34"
"3025075","247","40","(4.04"
"46208222","0","0","(0.0"
"4720760","128","        43","4.28"
"2356893","431","381","(3.83"
"51824185","104","        7","3.90"
"12911531","89","49","(4.01"
"9907449","75","21","(3.76"
"8573306","195","73","(3.94"
"46340789","136","136","(3.59"
"49361742","				123","				22"," 3.07"
"1850691","				257","				101"," 3.95"
"1598886","817","813","(3.20"
"7331397","696","684","(3.04"
"5831963","114","21","(3.54"
"5940926","				380","				51"," 4.01"
"10831818","184","30","(4.10"
"64355681","48","8","(3.94"
"17381068","				83","				36"," 3.73"
"4236904","				251","				190"," 3.63"
"5996952","321","259","(3.49"
"4934209","				556","				292"," 3.37"
"9990183","28","        25","4.07"
"13450268","46","        16","3.91"
"14245163","				241","				62"," 3.95"
"10761892","360","347","(3.34"
"20403517","386","186","(3.62"
"5966790","				932","				757"," 3.09"
"5273934","				330","				125"," 3.25"
"2364672","86","5","(4.33"
"24224763","				30","				24"," 3.27"
"7311490","247","225","(3.97"
"2050186","542","        591","3.34"
"51454575","911","912","(3.35"
"5877219","131","        26","4.06"
"751334","1226","649","(3.34"
"5960441","211","243","(3.79"
"11105544","309","        32","3.82"
"1243922","297","298","(3.98"
"7319755","229","97","(3.74"
"22197926","275","        87","3.83"
"14456993","25","21","(4.00"
"11797213","59","21","(4.41"
"18922944","111","        17","4.20"
"21962033","134","51","(4.25"
"3687193","474","466","(4.28"
"9147891","146","111","(3.75"
"5864885","				680","				89"," 3.49"
"40980425","				67","				6"," 3.60"
"11903379","101","39","(3.96"
"15085697","97","38","(3.61"
"8862413","200","93","(3.54"
"5673889","282","        22","3.98"
"62404723","112","98","(3.52"
"6248662","224","74","(3.05"
"10401250","15","4","(4.07"
"6693749","123","        35","4.46"
"19318080","21","0","(3.52"
"23731579","402","395","(3.54"
"10228034","782","470","(3.44"
"27179763","388","386","(4.69"
"7962069","				164","				110"," 3.48"
"35109576","12","15","(3.42"
"6706154","				58","				27"," 3.84"
"13434233","26","2","(5.00"
"1286317","532","408","(3.33"
"18995849","34","20","(3.74"
"21490176","				89","				76"," 3.12"
"10557754","155","83","(3.57"
"17659482","5","4","(3.20"
"30341720","7","2","(3.71"
"14152499","2","0","(4.00"
"2079802","				11","				25"," 3.82"
"15196907","382","36","(3.72"
"5617744","1819","1536","(4.55"
"17465866","				556","				159"," 3.83"
"11313525","141","84","(4.03"
"16189081","32","3","(4.06"
"7580165","354","351","(4.09"
"8298443","15","0","(4.73"
"4123557","173","21","(3.85"
"4073229","677","351","(3.77"
"10894098","44","33","(3.59"
"7019056","691","304","(3.61"
"10955877","173","125","(3.69"
"12627370","				203","				21"," 3.35"
"16218609","19","9","(3.37"
"48104402","				855","				33"," 3.62"
"16187934","45","0","(3.89"
"12278896","				51","				37"," 3.80"
"7380229","126","14","(3.01"
"31620440","71","        46","4.08"
"16064127","33","21","(3.67"
"11251341","43","11","(3.86"
"16276846","				366","				196"," 3.39"
"11298616","				237","				55"," 3.95"
"9316276","17","0","(4.24"
"33897808","61","3","(4.90"
"6851553","336","16","(3.87"
"5573078","				108","				25"," 3.68"
"4619077","705","317","(4.01"
"25018616","17","10","(3.82"
"16053340","2","3","(4.50"
"5920369","71","33","(3.77"
"9991739","45","7","(4.18"
"30267941","57","24","(4.09"
"5912407","126","32","(3.96"
"8080104","368","248","(3.75"
"14004593","8","7","(4.38"
"12360624","				133","				21"," 4.23"
"17548307","139","136","(3.81"
"10996636","				253","				96"," 3.59"
"9506711","182","105","(3.45"
"9175309","112","28","(3.86"
"21138508","913","66","(3.69"
"8882805","1282","        1014","3.64"
"15551501","278","86","(3.45"
"6338444","				171","				101"," 3.47"
"20682204","9","4","(3.89"
"25069062","72","2","(4.07"
"16429583","558","17","(4.21"
"15159290","245","217","(3.52"
"6173728","192","3","(3.70"
"16522535","36","5","(4.22"
"10736390","120","4","(3.74"
"10051526","131","69","(4.30"
"41875219","74","16","(3.73"
"49369290","108","43","(3.80"
"19149360","232","124","(3.72"
"21000199","33","3","(3.79"
"9694788","137","37","(3.20"
"3602484","336","58","(3.10"
"18290789","43","5","(4.51"
"36124596","242","166","(4.33"
"12297381","35","19","(3.43"
"25102864","181","21","(3.53"
"12021297","64","        54","4.23"
