"author_id","total_ratings","total_reviews","avg_ratings"
"2552521","153","16","(3.73"
"886062","				203","				23"," 3.31"
"3786805","204","74","(3.83"
"25127764","				438","				124"," 3.99"
"22600950","6","4","(4.33"
"4129521","151","84","(3.68"
"6490889","15","6","(4.27"
"11942596","442","206","(4.26"
"4981972","22","5","(3.95"
"3907933","20","11","(3.55"
"987948","1182","653","(4.82"
"4916512","				283","				5"," 3.19"
"4700979","				24","				9"," 4.08"
"5569613","821","466","(3.36"
"4813982","				78","				9"," 4.44"
"3964758","520","251","(3.33"
"3148762","				209","				65"," 4.41"
"1732822","				1686","				1016"," 3.46"
"26637501","51","5","(4.49"
"1862624","67","45","(3.97"
"2378606","295","247","(3.82"
"913888","1743","204","(4.28"
"4087578","570","563","(3.19"
"4899926","11","7","(4.36"
"3098457","729","642","(2.90"
"13169749","1031","23","(3.78"
"701823","				389","				3"," 4.21"
"4869637","120","19","(4.29"
"2041510","				846","				700"," 3.97"
"3517357","				308","				206"," 3.65"
"10601910","212","48","(3.82"
"6206474","108","5","(4.11"
"7957308","75","12","(4.15"
"5447365","161","44","(3.61"
"5158030","				21","				10"," 4.29"
"8095676","25","6","(4.76"
"2846253","118","62","(3.97"
"1272817","203","        78","4.07"
"2671766","				279","				243"," 3.78"
"9445690","116","4","(3.14"
"5775898","1428","513","(2.77"
"4830572","672","131","(4.26"
"5112125","104","7","(4.38"
"5361980","				370","				219"," 3.99"
"51454683","676","596","(3.51"
"22601044","107","3","(3.63"
"25030848","				1510","				337"," 4.41"
"7373856","434","        171","3.76"
"3354306","1550","615","(3.30"
"25353295","1682","1550","(3.16"
"3192922","3424","2203","(3.59"
"2833071","1526","1134","(3.09"
"2807469","1755","1031","(4.11"
"3050338","				1290","				708"," 3.74"
"2795524","1731","277","(3.26"
"2908833","2138","412","(4.31"
"1660591","853","786","(3.84"
"2640231","666","362","(3.30"
"4755656","				1304","				529"," 3.86"
"3094317","3466","2486","(3.64"
"3051839","				512","				66"," 3.92"
"1074915","				2065","				1559"," 3.68"
"10528301","28","        13","4.64"
"5434390","58","49","(3.34"
"4701422","1322","1149","(3.66"
"5161446","				301","				308"," 3.44"
"4250430","1998","932","(3.74"
"1645065","969","335","(3.99"
"3919719","1441","1245","(3.95"
"1037305","1670","1360","(4.05"
"2797072","1160","694","(4.40"
"715656","2853","        2740","4.38"
"7736109","86","46","(4.49"
"3769521","4335","3583","(3.99"
"4090710","				313","				195"," 4.13"
"14108764","				1932","				1526"," 4.02"
"11349526","729","        191","4.06"
"3145940","830","362","(3.27"
"4489778","				73","				8"," 4.16"
"5429062","1206","        938","3.96"
"5173517","				813","				531"," 3.34"
"16212735","689","410","(3.90"
"2691355","1028","227","(3.66"
"3880878","				1022","				429"," 3.26"
"3023796","4263","4100","(4.23"
"5707336","				3099","				1284"," 3.99"
"5437083","0","0","0"
"5542717","131","108","(3.97"
"3082567","770","510","(4.08"
"969907","313","106","(4.24"
"5185916","480","        346","3.76"
"3214090","				1540","				1227"," 3.96"
"10589650","916","902","(3.52"
"2202962","				1218","				759"," 4.04"
"2616403","				1326","				777"," 3.81"
"155288","				1553","				1255"," 4.02"
"2957461","546","32","(4.51"
"5232980","939","29","(3.84"
"6433330","				996","				477"," 3.93"
"8482313","133","        12","4.62"
"4863544","847","269","(3.56"
"3446440","615","364","(4.19"
"1647320","1796","168","(3.57"
"1733268","				489","				314"," 3.87"
"5430156","835","298","(3.91"
"1299302","				922","				316"," 4.27"
"4512881","220","        162","3.96"
"3088682","696","177","(2.94"
"2356010","1482","209","(2.65"
"4587184","2515","121","(4.09"
"3306782","1311","318","(4.04"
"3996771","253","        202","4.73"
"5700195","270","        95","4.44"
"16006911","1728","1078","(3.76"
"4447952","1250","        792","4.06"
"179668","				2378","				1192"," 3.32"
"5047022","1127","614","(3.74"
"8036865","615","247","(3.97"
"4560835","496","176","(3.78"
"5733097","1486","302","(4.46"
"3252002","672","567","(3.89"
"5703082","846","        440","4.76"
"728722","684","242","(3.60"
"2053681","913","501","(4.10"
"10765339","				1237","				1006"," 4.27"
"10571605","1051","794","(3.84"
"2144518","2093","542","(3.67"
"4434422","2005","678","(4.11"
"2210035","97","        53","4.64"
"2221489","208","165","(3.88"
"2466134","				1185","				173"," 3.36"
"2155698","				2590","				521"," 3.47"
"25537270","1336","926","(3.66"
"1947033","898","699","(3.70"
"19204551","154","60","(4.14"
"4690460","1681","1024","(3.45"
"1243918","				1491","				567"," 4.03"
"4863995","				882","				368"," 3.71"
"3216553","1475","1384","(4.03"
"22147753","				661","				436"," 3.64"
"4474962","				1044","				637"," 3.83"
"3026072","				1181","				957"," 4.30"
"12103196","64","16","(4.28"
"2198590","486","26","(3.67"
"4335020","1496","1173","(4.04"
"4877387","				1702","				367"," 3.86"
"4820347","				270","				141"," 4.45"
"7562034","275","        10","3.90"
"8197639","499","335","(4.70"
"5082907","				338","				138"," 4.49"
"11488583","				690","				659"," 4.01"
"7998162","				453","				99"," 4.72"
"4924750","				760","				615"," 4.30"
"14948073","				446","				95"," 4.40"
"5313263","238","        110","3.93"
"5322467","2364","175","(3.99"
"2998751","				906","				271"," 4.62"
"1978199","340","331","(3.68"
"17615590","				280","				149"," 4.03"
"31798624","405","67","(3.80"
"5025810","				1511","				49"," 3.98"
"3786821","3620","1236","(3.27"
"6912866","				427","				4"," 3.99"
"3458028","				648","				586"," 3.90"
"2621913","710","677","(2.93"
"1255781","				1942","				962"," 3.69"
"22046375","532","363","(3.25"
"2125909","1353","579","(3.34"
"7776492","600","109","(3.14"
"196094","1413","1362","(3.62"
"51608091","11","        9","4.55"
"3079736","442","120","(3.96"
"6101059","150","98","(3.59"
"3451611","				1151","				326"," 3.78"
"1111961","565","502","(3.57"
"4844580","				1073","				849"," 4.11"
"5415755","712","        177","3.80"
"4801110","746","249","(3.17"
"1187388","1198","448","(3.19"
"2250498","854","363","(3.20"
"9901832","				675","				611"," 3.47"
"3572400","473","        237","3.69"
"1715224","				2991","				2845"," 3.39"
"2315155","				318","				227"," 3.25"
"14368615","280","142","(3.44"
"5673063","581","303","(3.59"
"3674032","601","523","(3.81"
"5734374","				710","				459"," 4.14"
"4123629","				383","				193"," 3.48"
"16318868","1422","737","(3.07"
"7524997","				124","				39"," 3.53"
"1575148","				8056","				717"," 2.28"
"1255470","12","10157","(5.00"
"3642482","268","250","(3.63"
"5618286","421","8","(3.43"
"58633412","8","8","(4.12"
"2295764","929","434","(3.77"
"1609399","				1221","				1086"," 3.42"
"16798647","				126","				21"," 3.63"
"3976312","692","361","(3.38"
"1265713","1191","721","(4.34"
"3297168","				1215","				202"," 3.34"
"5265697","2","5","(4.00"
"3623079","133","23","(3.50"
"3687383","				875","				635"," 3.49"
"22329868","296","205","(3.04"
"3339520","				1510","				60"," 3.18"
"4565826","535","461","(3.48"
"1073701","				1239","				807"," 3.63"
"2474311","1111","850","(3.35"
"9491740","				1100","				285"," 3.18"
"20261476","1066","1205","(3.43"
"7470272","447","45","(4.10"
"21782186","582","71","(3.38"
"7830298","53","50","(3.74"
"14848449","526","300","(4.34"
"4682182","				715","				110"," 2.96"
"14886307","				616","				484"," 2.76"
"7423456","260","120","(3.79"
"18509068","				594","				325"," 3.36"
"1365078","798","656","(3.99"
"3749461","				934","				524"," 3.89"
"4446163","				177","				54"," 4.58"
"24899442","372","174","(3.23"
"1661438","463","        237","3.19"
"22435540","103","102","(3.68"
"31281427","414","299","(4.08"
"2497631","484","151","(3.19"
"5070856","601","404","(3.93"
"6000995","36","6","(4.19"
"18734714","36","11","(4.25"
"5685018","396","278","(4.40"
"11048392","275","        211","4.31"
"816852","				479","				301"," 4.05"
"5656418","				314","				176"," 3.43"
"2333242","				575","				146"," 3.27"
"5943105","61","0","(4.92"
"1555231","				1909","				1403"," 3.83"
"26066802","8","7","(5.00"
"4579023","0","17683","(2.00"
"28122441","				356","				290"," 4.00"
"4305318","				860","				531"," 3.28"
"1362186","				1069","				113"," 4.17"
"3579364","1321","588","(3.67"
"6867542","				1639","				243"," 4.84"
"657180","672","133","(4.14"
"4512330","254","43","(3.93"
"995669","				298","				202"," 3.08"
"3209146","				641","				343"," 4.33"
"13253552","381","244","(3.79"
"2578806","				827","				5"," 3.81"
"14800463","390","64","(4.59"
"4603905","				602","				156"," 3.03"
"8636548","26","20","(3.27"
"4709917","1119","196","(3.57"
"10247204","				830","				82"," 4.69"
"5908298","458","296","(2.99"
"11137203","				198","				60"," 4.73"
"12780202","757","213","(3.05"
"2335749","				4273","				1706"," 3.95"
"803515","4771","        2601","3.58"
"6407360","				977","				2"," 3.53"
"1601371","231","40","(3.60"
"4035544","837","115","(3.96"
"4290492","				2655","				1269"," 4.14"
"7431980","				436","				59"," 3.57"
"13576808","				201","				91"," 3.85"
"1651138","1566","674","(3.77"
"4953821","				953","				132"," 3.20"
"1068016","583","550","(3.64"
"2206281","585","252","(3.20"
"53334406","1113","426","(3.49"
"3993198","361","126","(3.59"
"4495240","				651","				32"," 4.29"
"6751211","				166","				31"," 3.84"
"4644365","674","451","(4.00"
"8011608","				1730","				258"," 3.93"
"8289487","10","7","(4.00"
"4763765","1826","136","(3.53"
"862758","				394","				364"," 2.59"
"15970528","402","119","(3.39"
"11889829","572","473","(3.69"
"11729290","				574","				206"," 3.59"
"56173179","157","116","(3.92"
"31127309","458","104","(3.95"
"30675850","319","219","(3.63"
"4737954","710","509","(3.51"
"10449977","94","30","(3.60"
"136120","				621","				418"," 3.15"
"3996633","				698","				604"," 4.36"
"58843421","56","8","(4.23"
"3269646","667","621","(3.53"
"21001651","				223","				65"," 4.70"
"6682139","				991","				198"," 3.29"
"4995937","				1486","				1245"," 3.37"
"3665573","1063","358","(2.78"
"26819329","191","27","(4.06"
"7058699","				207","				40"," 4.16"
"36265048","123","109","(3.96"
"58800435","212","21","(3.91"
"40576502","94","24","(3.59"
"5561381","507","465","(3.55"
"17325391","				727","				516"," 4.02"
"5546968","				1239","				194"," 3.39"
"44463467","151","140","(4.13"
"16768476","973","594","(3.71"
"4072932","108","        49","4.84"
"16454108","				513","				514"," 3.76"
"10467271","				738","				52"," 4.54"
"5521653","35","3","(3.89"
"3566620","297","44","(3.72"
"7289437","108","23","(3.82"
"7173246","514","300","(3.68"
"7396948","0","0","(0.0"
"8118214","458","244","(3.12"
"19217880","				279","				3"," 4.10"
"5835924","72","20","(3.94"
"55225569","64","3","(4.30"
"16204035","27","6","(4.26"
"5740721","560","342","(3.39"
"12677635","131","106","(3.82"
"10453655","27","2","(4.78"
"18679331","56","46","(4.38"
"4814637","1151","7","(4.04"
"1238492","160","33","(3.21"
"20855858","505","220","(4.64"
"5038428","				27","				4"," 4.15"
"4777923","15","4","(4.47"
"413394","				165","				41"," 3.52"
"2635125","				25","				8"," 4.56"
"10010970","45","2","(3.93"
"7790562","308","132","(3.81"
"4866215","				437","				41"," 4.33"
"7334759","				39","				8"," 4.44"
"7043291","466","80","(4.38"
"7644649","561","59","(3.89"
"11910489","34","20","(3.59"
"12081117","				227","				51"," 3.46"
"13078736","220","193","(4.30"
"6323079","411","241","(3.99"
"4024022","1510","534","(3.25"
"21865199","310","207","(3.82"
"10687447","				525","				187"," 3.77"
"31462011","30","5","(4.83"
"46089814","20","3","(4.05"
"39163550","284","88","(4.23"
"2388471","				134","				1"," 3.87"
"16851879","				613","				37"," 3.53"
"68919366","11","2","(4.00"
"67512615","100","58","(4.78"
"45208902","				154","				102"," 4.07"
"64507025","8","6","(4.38"
"42840977","142","23","(4.18"
"63433269","250","45","(3.92"
"40610635","				544","				138"," 3.90"
"11129154","119","37","(4.45"
"13852945","299","5","(3.69"
"26373593","				392","				46"," 3.55"
"15875281","148","11","(4.14"
"46015060","				261","				73"," 3.84"
"6805611","489","483","(4.42"
"32178764","222","130","(3.37"
"11027889","416","319","(4.06"
"18101484","181","64","(4.54"
"30905301","625","396","(3.92"
"7357480","359","12","(3.46"
"26872911","				347","				316"," 3.79"
"7373175","904","474","(4.15"
"23519770","512","472","(4.38"
"18721376","365","44","(3.67"
"10975883","92","73","(4.01"
"24830677","155","61","(3.92"
"5264802","385","382","(4.10"
"32369150","				145","				22"," 3.83"
"18859081","527","390","(4.03"
"3642368","1103","855","(3.53"
"31779908","185","81","(4.65"
"7790710","636","456","(4.60"
"4712649","285","70","(3.28"
"15657730","69","45","(2.78"
"5054383","				145","				134"," 4.04"
"10700692","161","77","(3.95"
"20947360","1377","347","(3.89"
"1799214","				789","				162"," 3.48"
"58586227","7","0","(4.14"
"4906043","				1172","				410"," 3.75"
"21787495","				747","				91"," 3.57"
"5682907","40","0","(3.62"
"6510596","271","142","(3.92"
"15698066","				159","				20"," 3.67"
"16576374","134","114","(4.10"
"844127","646","646","(3.22"
"36188389","468","367","(4.18"
"4663218","99","41","(3.81"
"6197166","40","2","(4.38"
"7085097","8","3","(3.88"
"20893302","225","104","(3.47"
"18958766","627","609","(4.05"
"4983534","720","321","(4.13"
"7970135","124","80","(4.38"
"44267041","				128","				24"," 3.73"
"6033908","68","25","(4.76"
"6281671","556","468","(3.47"
"43759588","29","12","(4.17"
"1357619","				728","				426"," 4.27"
"32010846","				89","				32"," 3.24"
"2925021","34","13","(3.85"
"5102040","410","64","(4.14"
"4739781","				678","				23"," 3.87"
"25584999","270","8","(3.21"
"41279971","				127","				33"," 3.93"
"10687515","94","43","(4.27"
"2507299","109","80","(3.56"
"37516752","				206","				118"," 3.90"
"18677126","122","41","(3.80"
"11149876","10","5","(4.10"
"25445530","149","34","(3.32"
"11700641","257","36","(4.17"
"32432480","33","4","(3.42"
"3394582","787","514","(4.24"
"29357391","91","30","(3.76"
"16075816","255","246","(3.85"
"14187989","1746","        1190","3.65"
"17051430","				33","				9"," 4.79"
"12225234","640","        476","4.39"
"36725393","				748","				439"," 3.78"
"31136851","158","18","(4.49"
"30819689","458","437","(4.37"
"3860175","				805","				525"," 4.31"
"13743581","280","182","(4.88"
"19924093","249","171","(4.33"
"3879899","				212","				41"," 3.23"
"60612169","0","0","(5.00"
"4248232","0","0","0"
"6865781","666","221","(3.46"
"21914856","				42","				7"," 4.24"
"24481417","1157","47","(3.07"
"66315130","213","9","(4.98"
"7225967","				152","				25"," 3.93"
"39840751","86","37","(4.12"
"4693099","				317","				247"," 3.79"
"33106411","139","4","(4.30"
"3251647","556","424","(3.92"
"11125295","				163","				87"," 4.39"
"2132572","				725","				506"," 2.79"
"500449","				444","				364"," 3.54"
"100722","24","0","(4.08"
"3313746","				245","				168"," 3.31"
"5728856","				453","				35"," 3.59"
"18001287","576","255","(3.35"
"11159432","49","28","(3.37"
"54520189","96","48","(4.28"
"3868340","2474","2436","(2.87"
"10687455","				138","				22"," 4.34"
"10381431","50","51","(3.96"
"9390646","422","122","(4.03"
"19072943","387","78","(4.11"
"11420167","403","8","(3.67"
"2985074","				1014","				383"," 3.73"
"15642965","				213","				76"," 3.72"
"9319378","97","12","(3.93"
"858043","				751","				232"," 3.42"
"16293510","336","39","(3.86"
"10632246","				401","				23"," 4.68"
"27428114","207","18","(4.40"
"4241033","451","303","(4.13"
"1495682","84","8","(3.73"
"23372638","676","51","(3.97"
"13701710","				2","				1"," 5.00"
"28110899","57","0","(4.49"
"5637752","12","5","(4.25"
"5428446","				471","				190"," 3.50"
"9883266","239","142","(4.15"
"7346392","				74","				9"," 3.77"
"7353395","783","246","(3.69"
"15942728","				483","				455"," 4.67"
"19851317","110","78","(3.80"
"16028973","				202","				59"," 3.42"
"1005716","266","51","(3.78"
"3322083","1820","272","(3.36"
"2449271","821","428","(3.51"
"16724153","29","4","(3.45"
"20894392","				76","				10"," 3.04"
"8019748","				964","				589"," 3.40"
"3816075","1155","1143","(3.56"
"11530159","29","10","(4.62"
"793065","70","18","(4.30"
"22345193","15","14","(4.80"
"10691484","10","2","(4.60"
"23395655","				93","				19"," 3.26"
"6428919","				254","				42"," 3.61"
"1238708","258","172","(2.79"
"37374370","232","35","(4.39"
"5394049","				741","				276"," 3.45"
"36647511","47","20","(4.57"
"19016957","2","2","(3.00"
"9221016","				293","				164"," 3.53"
"16732010","103","68","(3.91"
"30753672","156","        37","4.12"
"49893833","26","4","(4.15"
"29503153","				267","				103"," 3.94"
"12420586","245","        30","4.18"
"2370410","				48","				9"," 3.88"
"5858987","				987","				918"," 3.58"
"10952562","77","25","(3.29"
"5887333","				117","				5"," 4.40"
"17621572","127","11","(3.69"
"5421981","578","300","(3.94"
"29504594","152","86","(4.40"
"7399751","				50","				12"," 4.14"
"13836170","253","42","(3.89"
"12420795","490","76","(4.18"
"38993807","8","6","(2.00"
"8065066","186","66","(3.51"
"8096261","100","        9","4.83"
"2831327","77","19","(4.70"
"27976903","22","8","(4.05"
"23406895","67","56","(4.25"
"3892445","				81","				48"," 4.01"
"15819300","82","0","(4.09"
"7320375","211","100","(3.81"
"10600510","76","24","(4.53"
"12429191","11","5","(3.82"
"22742768","7","8","(4.43"
"10066725","422","85","(4.65"
"10195312","				5","				5"," 4.20"
"10243786","				157","				54"," 3.57"
"12022309","				74","				46"," 3.78"
"20392892","28","8","(3.89"
"11214073","75","6","(3.95"
"5924390","				485","				52"," 4.30"
"23514104","32","8","(4.75"
"12921058","213","81","(3.25"
"6909867","391","163","(3.35"
"13379099","77","26","(3.82"
"887977","				835","				583"," 3.21"
"3262007","				357","				118"," 4.00"
"36105027","				17","				1"," 4.47"
"16598462","8","2","(3.62"
"4002361","31","27","(4.35"
"57888121","46","25","(4.30"
"52232591","128","81","(3.70"
"16798737","70","56","(4.17"
"16589885","73","28","(2.99"
"10832417","116","18","(3.52"
"11583834","				333","				173"," 3.71"
"5206312","454","61","(3.61"
"5379443","				723","				18"," 3.17"
"211511","278","69","(3.97"
"5420522","260","18","(3.48"
"15286595","93","0","(3.44"
"27771795","34","11","(4.29"
"39044466","				155","				25"," 4.11"
"4505134","83","13","(4.04"
"6805138","572","398","(3.71"
"12474878","485","19","(4.41"
"54781234","169","13","(4.16"
"55251447","				14","				9"," 3.64"
"7233875","				380","				131"," 4.43"
"17195444","22","2","(3.95"
"19468132","69","9","(3.55"
"1895103","				147","				111"," 3.59"
"7588656","33","0","(4.73"
"29646632","32","10","(4.44"
"8983568","57","13","(4.02"
"2442310","				232","				62"," 3.97"
"8522814","				480","				76"," 3.40"
"1013016","				16","				16"," 5.00"
"15083337","719","180","(3.51"
"2499261","				943","				498"," 3.09"
"84049","77","34","(3.92"
"760232","311","68","(3.59"
"3224397","				1009","				755"," 3.55"
"1982249","676","452","(3.82"
"4624771","853","        716","3.49"
"51242652","204","48","(3.85"
"4983228","				540","				80"," 3.78"
"2402813","159","39","(4.13"
"1070272","32","30","(3.09"
"1882103","587","20","(3.00"
"164388","178","95","(3.75"
"7293543","				1323","				863"," 3.38"
"2104569","				349","				80"," 3.59"
"273287","				758","				413"," 3.75"
"1126772","24","7","(4.92"
"1132248","				325","				194"," 3.43"
"18038146","506","345","(3.66"
"3598957","82","16","(4.67"
"3502165","262","168","(4.11"
"6157089","				147","				112"," 3.28"
"7198893","243","244","(3.19"
"29677269","133","77","(3.92"
"42413762","266","110","(4.12"
"3363188","1568","        846","3.52"
"1023","				973","				642"," 4.00"
"18977749","230","7","(3.44"
"33164645","36","        18","3.72"
"5749718","				437","				279"," 3.70"
"15081665","248","248","(3.58"
"1829","724","383","(3.93"
"5865913","2078","1815","(3.39"
"291713","				194","				86"," 3.51"
"360913","272","196","(3.19"
"1632972","536","527","(3.44"
"24136233","853","328","(4.02"
"4112635","				857","				434"," 3.23"
"1698103","				327","				285"," 3.48"
"2163968","330","186","(3.80"
"1410084","808","174","(4.19"
"101598","317","114","(3.52"
"4398710","				589","				267"," 3.38"
"3686049","129","9","(3.47"
"874037","278","126","(3.62"
"383456","				120","				23"," 4.01"
"11655145","151","15","(3.19"
"13382647","209","19","(3.57"
"9352848","236","40","(3.84"
"791665","54","22","(3.74"
"647473","75","18","(4.20"
"2426602","5","497","(4.20"
"2546794","				51","				16"," 3.49"
"859469","				235","				195"," 3.37"
"3491245","321","57","(3.54"
"9564922","				552","				6"," 3.52"
"746675","				308","				182"," 3.39"
"4665514","0","2","(5.00"
"1631217","1851","172","(3.50"
"8479861","51","7","(4.35"
"147360","				135","				20"," 3.39"
"15213","446","19","(3.42"
"976062","				113","				8"," 3.81"
"19297531","39","22","(3.33"
"21843078","161","24","(3.87"
"2924394","133","47","(4.23"
"1122708","				1159","				1059"," 3.55"
"5550243","1373","853","(2.91"
"5857298","				635","				631"," 3.89"
"3002642","283","234","(3.22"
"1028011","191","71","(3.88"
"321138","				710","				56"," 3.67"
"705453","742","95","(3.42"
"1928168","96","79","(3.42"
"929195","				428","				196"," 3.58"
"2022879","145","46","(3.69"
"18528007","				76","				28"," 3.66"
"2705968","323","117","(3.87"
"1172410","541","181","(3.38"
"1479141","770","389","(3.45"
"957720","694","439","(3.48"
"337708","72","50","(3.90"
"4718712","				587","				109"," 3.24"
"3049657","2162","1711","(3.79"
"380097","				406","				159"," 3.70"
"3099051","216","        75","4.49"
"4116470","				431","				37"," 2.99"
"21762908","672","630","(3.76"
"639920","				533","				273"," 3.49"
"13633589","418","171","(3.56"
"490559","				709","				544"," 3.87"
"1852609","954","149","(3.73"
"572480","30","55","(3.73"
"9379052","322","52","(3.13"
"1923641","210","76","(3.55"
"3709956","				271","				105"," 3.62"
"13168057","165","        86","3.51"
"5852649","897","169","(4.08"
"664101","				228","				40"," 3.50"
"217605","856","442","(3.59"
"159833","962","870","(3.59"
"294149","336","105","(3.22"
"4726025","				214","				35"," 3.59"
"4791740","				94","				71"," 3.86"
"157956","118","3","(4.20"
"93254","1344","        869","3.45"
"5420357","266","62","(3.21"
"3543224","133","11","(3.84"
"818272","702","126","(3.31"
"18662","12","11","(4.25"
"24423","583","367","(3.61"
"1199706","131","78","(3.46"
"229791","265","79","(3.74"
"4304016","4","4","(4.00"
"4469636","933","495","(3.57"
"229694","285","35","(3.60"
"3881477","				67","				4"," 3.10"
"3488093","549","431","(3.23"
"1132341","				862","				560"," 3.98"
"6463","532","        540","3.09"
"850444","284","116","(3.89"
"22559855","				80","				19"," 3.49"
"11365667","397","250","(4.23"
"993941","96","39","(3.93"
"2402234","				211","				95"," 3.57"
"257267","				196","				89"," 3.46"
"1257105","366","293","(3.78"
"953720","323","42","(3.21"
"1928468","				189","				22"," 4.55"
"1142376","669","182","(3.53"
"15223313","105","35","(2.96"
"1013727","67","        49","4.51"
"5235125","				65","				33"," 4.43"
"298565","				135","				35"," 3.56"
"5444840","384","117","(2.87"
"814908","336","237","(3.65"
"301768","1118","965","(3.03"
"3884278","120","42","(4.01"
"1761815","				12","				5"," 3.75"
"7494251","167","83","(3.56"
"1536183","163","38","(3.70"
"1340051","280","156","(3.91"
"403719","196","57","(2.89"
"354784","101","12","(4.02"
"1706741","648","222","(3.34"
"1417014","649","168","(3.58"
"12254562","328","319","(2.76"
"1423098","160","110","(4.26"
"141461","				961","				743"," 3.22"
"907695","369","15","(4.01"
"718504","612","593","(3.92"
"1712769","92","50","(3.18"
"1962107","437","249","(3.85"
"5868368","477","442","(4.27"
"4719478","188","79","(3.62"
"2532241","				655","				318"," 3.72"
"159184","				494","				61"," 3.04"
"1654181","				433","				26"," 3.71"
