"author_id","total_ratings","total_reviews","avg_ratings"
"1777676","282","52","(4.52"
"25556913","2855","2753","(4.41"
"1800877","1390","551","(3.46"
"7787656","7096","7061","(4.95"
"2574139","1228","891","(4.44"
"4718511","1330","519","(4.32"
"290082","1302","400","(3.74"
"53088259","796","464","(4.46"
"2143983","1565","1548","(3.86"
"5207255","680","174","(3.42"
"382146","2295","2339","(3.09"
"3139552","127","        24","4.20"
"5415524","				1833","				175"," 4.11"
"57516091","446","422","(4.64"
"25053694","997","997","(4.57"
"5197661","1064","595","(3.25"
"18782232","37","32","(5.00"
"7458345","1338","1193","(4.79"
"43253847","919","744","(4.49"
"29645151","439","437","(3.50"
"51347049","328","307","(4.77"
"12494987","181","178","(5.00"
"5562268","				557","				465"," 4.38"
"48734991","442","175","(4.70"
"13670151","1429","533","(4.36"
"6051172","1388","1146","(4.74"
"40672688","565","50","(4.98"
"48767147","185","122","(4.51"
"7749131","				380","				54"," 4.86"
"19714462","544","445","(4.85"
"28763871","277","262","(4.50"
"31784347","313","22","(3.82"
"13259580","786","714","(4.58"
"4949867","				316","				68"," 4.70"
"28429040","2165","987","(4.91"
"21339002","299","192","(4.62"
"4457758","				615","				39"," 3.69"
"13486496","50","27","(4.82"
"43955910","				1468","				1469"," 4.11"
"30626934","858","827","(4.79"
"24583318","2213","1116","(4.63"
"5130303","157","17","(3.68"
"29803284","143","85","(4.76"
"16570909","204","10","(4.21"
"44322214","62","34","(4.98"
"30626501","330","128","(4.76"
"14405180","38","14","(4.97"
"21920749","201","181","(4.86"
"17370565","				1221","				1179"," 4.65"
"4833606","				2003","				533"," 3.95"
"9310636","1686","362","(4.93"
"26276293","817","        783","4.88"
"28348749","1745","228","(4.19"
"42162337","644","635","(4.64"
"23370818","290","198","(4.59"
"11257979","1609","138","(3.48"
"10884995","				1013","				107"," 3.70"
"11661845","129","79","(4.78"
"24300110","372","335","(4.44"
"4396145","787","81","(4.19"
"51284701","566","311","(4.92"
"44055287","61","32","(4.43"
"58740950","132","91","(4.61"
"45905156","				1347","				308"," 4.44"
"48856419","337","117","(4.34"
"60104415","322","70","(4.69"
"23603459","956","604","(4.13"
"23972509","				81","				42"," 4.93"
"8916356","607","190","(4.44"
"49535534","587","540","(4.51"
"34119832","436","371","(4.73"
"27729741","				452","				120"," 4.29"
"2714048","				1957","				1162"," 4.24"
"10976188","465","218","(4.77"
"55609470","528","458","(4.96"
"23396053","				985","				539"," 4.50"
"41218511","456","161","(4.97"
"13062741","473","173","(4.97"
"53665875","183","134","(4.80"
"26118736","79","54","(4.87"
"47190880","86","60","(4.78"
"9195873","				646","				283"," 3.39"
"5675361","442","369","(4.85"
"31761915","317","119","(4.88"
"5685944","				824","				340"," 4.77"
"5594648","179","147","(4.96"
"35776744","1267","1059","(4.63"
"21213508","341","272","(4.60"
"4289310","1454","1067","(3.93"
"8006095","2408","85","(3.87"
"26174815","				449","				199"," 4.94"
"4945477","				1462","				65"," 4.13"
"1852357","403","        438","3.70"
"22937952","763","203","(4.41"
"17916595","930","        295","4.57"
"15896169","				136","				16"," 2.98"
"2682283","				1211","				1084"," 4.65"
"4187608","				594","				332"," 4.15"
"5627452","609","66","(3.97"
"6753819","1422","1127","(3.99"
"9411056","				700","				281"," 3.85"
"1391849","354","98","(3.54"
"2485186","				1040","				566"," 3.33"
"3264886","16","0","(4.81"
"5623779","774","304","(4.18"
"3589604","466","298","(4.40"
"5789587","				282","				129"," 3.83"
"35157912","1221","659","(2.21"
"23040958","844","561","(4.76"
"1489346","703","70","(3.77"
"29205799","1077","711","(3.37"
"2850463","485","353","(4.15"
"962381","				929","				318"," 4.35"
"1725144","				951","				852"," 3.15"
"4859493","				2257","				1926"," 3.73"
"315735","2137","325","(3.41"
"14230231","				895","				66"," 3.23"
"4770510","				1340","				384"," 4.65"
"20951819","461","281","(4.13"
"145234","				1222","				463"," 3.78"
"1302504","				1281","				602"," 4.28"
"799413","29","10","(4.31"
"10402384","400","4","(3.36"
"8307804","401","204","(3.87"
"13943041","				578","				30"," 4.88"
"5415791","				143","				13"," 4.74"
"6905493","				964","				696"," 4.05"
"317812","				956","				361"," 3.70"
"7366386","646","339","(4.06"
"7003202","343","187","(4.27"
"34367012","0","2","(0.0"
"6549262","1851","576","(3.55"
"7985240","354","36","(4.31"
"1091858","168","91","(3.84"
"3722580","323","180","(3.85"
"13114647","565","154","(4.10"
"6836685","458","63","(4.17"
"4461093","258","166","(3.25"
"8609492","2","2","(5.00"
"5152859","				4008","				1470"," 3.57"
"14246388","577","411","(3.48"
"33820770","185","147","(3.86"
"3457982","722","189","(3.58"
"1252052","158","7","(4.34"
"567025","				9330","				1472"," 3.38"
"5971828","261","93","(4.67"
"12842143","				2310","				533"," 4.45"
"18674671","323","21","(3.45"
"1617748","1744","695","(3.69"
"53625894","98","79","(4.69"
"17477428","222","73","(4.41"
"25059255","250","92","(4.83"
"3249948","				62","				12"," 4.27"
"5490429","92","9","(3.75"
"10660083","				979","				53"," 3.48"
"27294595","72","26","(3.53"
"25580819","				181","				183"," 3.67"
"2110717","7","5","(4.14"
"25851659","893","186","(4.01"
"196145","50","17","(3.98"
"1109098","916","104","(3.02"
"4493050","74","3","(4.15"
"11386213","697","181","(3.30"
"1913550","				979","				589"," 3.39"
"3399865","				142","				78"," 3.67"
"891253","1045","        537","4.39"
"5902729","				15","				11"," 3.93"
"61363189","473","81","(3.78"
"1333804","363","86","(4.83"
"1247048","12","12","(4.42"
"10519057","304","76","(3.27"
"2824005","				1051","				412"," 3.51"
"2941467","1274","184","(3.34"
"12553554","75","0","(4.21"
"1552500","376","133","(3.48"
"582301","699","92","(3.96"
"30488471","391","145","(3.93"
"1252242","360","47","(4.11"
"2118388","				13","				3"," 4.08"
"24376684","427","107","(4.02"
"343856","				114","				26"," 3.57"
"1750797","529","        78","3.39"
"972271","299","56","(3.99"
"214910","374","541","(3.58"
"237285","148","33","(3.59"
"5466004","109","70","(3.97"
"4205238","				92","				5"," 4.00"
"3144821","97","54","(3.74"
"3542878","336","17","(3.23"
"3405147","				673","				322"," 3.67"
"327784","148","78","(4.45"
"886376","290","112","(3.70"
"1259216","538","1134","(3.81"
"2565272","1224","1322","(3.36"
"12093508","179","89","(3.08"
"1612116","466","65","(3.55"
"2403762","843","123","(4.13"
"153169","1136","542","(3.39"
"1699075","99","28","(4.11"
"3491046","				296","				19"," 3.82"
"614598","174","70","(4.11"
"440212","				329","				226"," 3.83"
"1628679","197","        25","3.75"
"1274820","963","674","(3.68"
"31226642","507","137","(3.51"
"737746","600","180","(3.75"
"5821254","485","203","(4.24"
"2996547","2925","933","(3.74"
"1014203","323","5","(3.45"
"274563","				396","				325"," 3.33"
"10131119","222","46","(4.31"
"27628083","10","6","(3.10"
"4179872","				1028","				156"," 3.59"
"988984","386","182","(3.55"
"7479180","148","19","(3.55"
"3710321","				531","				246"," 3.25"
"5371823","				295","				65"," 3.49"
"1009679","				41","				29"," 3.73"
"10424692","212","201","(3.79"
"4980863","41","40","(3.29"
"1195784","334","235","(3.77"
"1115550","				764","				668"," 3.89"
"11113065","325","152","(3.35"
"3461587","254","247","(4.11"
"44901","				151","				90"," 3.58"
"1738652","63","42","(4.65"
"16152701","212","14","(3.85"
"1843378","44","19","(3.91"
"37454218","1451","308","(4.03"
"69099668","12","0","(4.17"
"41217254","94","13","(3.19"
"57057993","30","29","(2.67"
"23609084","385","        147","3.56"
"1597193","				584","				630"," 3.77"
"5350268","				1216","				750"," 4.12"
"2270262","				254","				43"," 4.35"
"1119495","				562","				221"," 3.67"
"687658","629","327","(3.92"
"3480940","42","8","(4.19"
"5137797","				1907","				854"," 4.02"
"6149609","304","206","(3.55"
"1726429","146","47","(3.98"
"1529137","453","        416","3.38"
"6042604","396","243","(3.81"
"6498171","1870","556","(3.74"
"268724","				694","				189"," 3.27"
"5043561","70","        64","3.97"
"1071868","				319","				181"," 3.63"
"602124","663","107","(3.65"
"52620485","261","221","(3.36"
"3289371","				220","				45"," 3.77"
"48678","236","31","(3.59"
"209011","				474","				305"," 3.49"
"1178002","196","35","(4.06"
"22450047","				110","				63"," 3.65"
"30421463","55","26","(3.76"
"26553003","85","51","(3.88"
"775719","32","19","(3.59"
"21231295","66","        49","3.30"
"21971169","197","47","(3.12"
"10936798","12","0","(4.25"
"5328342","				221","				45"," 4.00"
"5159904","89","34","(3.48"
"4851941","				290","				24"," 4.01"
"12077737","181","64","(3.93"
"3777365","				312","				149"," 3.50"
"3845789","129","19","(3.67"
"297324","97","12","(2.98"
"27513920","7","2","(4.43"
"11109478","75","8","(4.24"
"4769123","149","45","(3.70"
"17613730","14","12","(4.43"
"2595182","66","32","(3.38"
"623951","				272","				170"," 3.50"
"2432818","				1434","				658"," 3.11"
"2941199","37","0","(3.03"
"11459247","192","9","(4.45"
"5544190","58","2","(3.88"
"7032231","99","25","(3.55"
"12569565","229","8","(3.92"
"30507711","80","3","(4.00"
"1898520","167","14","(4.32"
"7620792","78","26","(4.01"
"7313834","384","142","(3.84"
"10978678","38","11","(3.61"
"39476972","6","5","(4.67"
"25539905","33","0","(4.09"
"2645138","50","24","(4.14"
"15228006","				92","				40"," 4.04"
"2276259","				181","				39"," 3.36"
"3764632","590","377","(3.32"
"36424260","				38","				19"," 3.71"
"47113370","83","13","(3.63"
"11994960","302","81","(3.68"
"5361844","310","299","(3.53"
"17612864","258","159","(3.67"
"21336769","169","        97","3.62"
"52101864","297","155","(3.93"
"5477628","163","        90","4.07"
"11222319","				446","				143"," 3.58"
"5758882","493","38","(4.50"
"25873694","99","99","(3.41"
"529039","447","354","(3.32"
"32687927","71","24","(3.35"
"11848246","31","29","(4.74"
"63277573","15","11","(4.07"
"56737892","0","0","(5.00"
"23366197","148","36","(4.43"
"5246252","59","18","(3.86"
"59397661","103","40","(3.50"
"881718","37","34","(4.81"
"3610833","				90","				24"," 3.62"
"1863911","542","75","(3.67"
"1689409","28","9","(4.11"
"9776929","				391","				19"," 4.28"
"1696435","248","172","(3.59"
"2289168","				505","				104"," 3.75"
"31877968","27","3","(3.96"
"61397469","29","8","(4.00"
"952520","				101","				11"," 3.99"
"3092488","				218","				76"," 4.27"
"59221857","533","73","(4.63"
"64019060","48","6","(4.00"
"6955788","467","32","(3.94"
"64144764","0","0","(5.00"
"4287201","215","9","(3.53"
"892139","363","51","(3.98"
"643558","				316","				116"," 3.55"
"3817143","443","135","(3.94"
"1294489","43","14","(4.16"
"843772","				299","				19"," 3.25"
"18309445","				301","				214"," 3.71"
"8362727","51","52","(3.86"
"1330655","58","13","(3.33"
"6672903","				168","				41"," 3.09"
"10143370","175","79","(3.79"
"61733639","54","48","(4.02"
"58233754","0","72","(0.0"
"31502218","324","86","(3.59"
"1060805","1313","811","(3.48"
"6725933","201","133","(3.07"
"1316990","1404","958","(3.60"
"3763892","237","218","(3.78"
"96673","51","25","(3.82"
"4648641","706","161","(3.44"
"31402900","44","2","(3.70"
"45212077","51","22","(4.14"
"45523240","367","236","(3.32"
"160908","268","203","(3.44"
"9919989","1034","911","(3.98"
"16669253","611","        198","3.73"
"1130679","				230","				231"," 2.84"
"3208743","619","449","(3.36"
"10549695","676","483","(3.40"
"263495","3","2","(4.33"
"280173","				69","				22"," 3.55"
"12715947","164","        83","3.88"
"12951093","537","        422","4.34"
"2738690","331","170","(4.00"
"1621344","280","112","(3.90"
"2426600","				518","				316"," 3.44"
"10196629","				1635","				1367"," 3.94"
"3466858","176","46","(3.86"
"4306103","				252","				199"," 3.55"
"11168307","80","4","(3.55"
"9642020","71","67","(4.21"
"1746964","				455","				418"," 2.97"
"282359","161","50","(4.57"
"4430565","375","112","(3.85"
"7967259","635","636","(3.06"
"2549929","				507","				288"," 3.97"
"1410803","888","679","(3.66"
"8244912","666","30","(3.92"
"364695","200","19","(3.49"
"1041925","				330","				165"," 3.99"
"863652","79","23","(3.80"
"2876749","613","505","(3.90"
"1622888","247","102","(3.93"
"7757273","				896","				191"," 3.27"
"2209424","				72","				6"," 4.24"
"996517","				584","				572"," 3.47"
"1096108","664","593","(3.53"
"1130768","284","279","(3.86"
"8617628","198","140","(2.98"
"51843390","328","277","(3.22"
"2254557","384","263","(3.36"
"4416214","365","133","(3.79"
"343348","144","5","(3.97"
"3571078","				116","				31"," 3.67"
"14651355","475","351","(3.86"
"627393","				252","				108"," 3.75"
"25331265","296","54","(3.38"
"307083","449","296","(3.65"
"10884924","392","77","(4.41"
"1161012","				243","				28"," 3.91"
"15830707","129","17","(3.58"
"2987577","				352","				195"," 3.59"
"4799372","574","471","(4.13"
"1473586","148","84","(3.82"
"6963642","108","17","(3.70"
"5930661","				139","				53"," 4.01"
"6466519","123","        94","3.65"
"1049622","657","412","(3.75"
"4906763","125","66","(3.58"
"794227","				162","				53"," 4.50"
"270144","				31","				7"," 4.03"
"1571846","				210","				76"," 4.09"
"529226","				821","				299"," 3.16"
"541807","				126","				100"," 3.49"
"7520173","				131","				29"," 4.18"
"3938411","47","221","(4.51"
"2557286","34","9","(3.82"
"40373888","26","2","(3.62"
"1036671","				180","				164"," 3.08"
"7024190","65","9","(3.72"
"118095","513","222","(3.86"
"9053577","114","53","(3.88"
"855228","				834","				807"," 3.30"
"2801561","178","122","(3.40"
"3856605","448","406","(3.86"
"2062834","1141","325","(3.33"
"8877857","180","        68","4.50"
"2167512","224","162","(3.55"
"2526564","539","247","(3.73"
"1920241","307","164","(3.25"
"1092940","				66","				13"," 3.62"
"56902751","226","183","(3.00"
"7571366","567","159","(3.76"
"17005581","50","3","(3.42"
"5202620","251","29","(3.76"
"1734796","				40","				5"," 4.92"
"27384718","67","32","(3.58"
"5474790","				1129","				648"," 3.87"
"5632368","26","17","(4.12"
"3018290","				696","				45"," 3.56"
"7965672","297","82","(4.25"
"583723","616","217","(3.48"
"1291703","28","1929","(3.25"
"59329","236","200","(3.62"
"423274","1224","624","(3.90"
"1146445","37","22","(2.76"
"47212","640","425","(3.86"
"842772","887","876","(3.79"
"1052865","85","5","(4.20"
"301791","503","397","(3.20"
"925183","181","48","(4.12"
"316327","				1592","				907"," 3.83"
"1135708","				1173","				1122"," 3.99"
"1760365","				642","				550"," 4.08"
"175709","638","619","(3.41"
"2348494","1488","414","(4.10"
"167485","553","17","(3.56"
"738298","26","0","(4.12"
"1088728","				138","				41"," 4.06"
"350218","				1137","				1322"," 4.18"
"202170","610","84","(3.48"
"929974","58","23","(4.24"
"621172","				388","				46"," 3.55"
"565821","65","63","(3.54"
"18876665","296","103","(4.40"
"2747872","242","162","(4.12"
"2499846","801","26","(3.35"
"19462945","812","213","(3.56"
"24121514","22","0","(4.14"
"62670542","				76","				72"," 3.53"
"63517607","215","47","(4.35"
"85652","860","344","(3.78"
"10559745","33","22","(3.79"
"4719176","				195","				93"," 3.67"
"2179335","				68","				31"," 3.90"
"4105773","				201","				1"," 4.00"
"2894940","				1008","				108"," 3.90"
"67315095","27","2","(3.85"
"56427997","178","32","(4.06"
"20137715","209","122","(3.62"
"2000805","				450","				31"," 4.37"
"4094154","				189","				70"," 4.40"
"3237677","				417","				111"," 4.48"
"1288511","				210","				137"," 3.10"
"6751522","172","12","(3.02"
"11224596","83","58","(4.71"
"19181856","70","13","(4.19"
"28669894","138","113","(3.77"
"64374860","88","46","(3.85"
"1222564","620","601","(3.65"
"48326536","120","19","(4.53"
"2913088","172","20","(4.17"
"6431206","240","45","(3.77"
"56162516","71","32","(3.76"
"63270653","29","0","(4.28"
"15856301","116","18","(3.91"
"49329308","26","26","(3.96"
"30736967","409","91","(4.54"
"5487510","				501","				109"," 3.18"
"2711180","				4","				2"," 3.25"
"1505178","547","89","(3.78"
"901103","3009","1327","(3.59"
"615394","				283","				232"," 3.46"
"9574233","8","0","(4.25"
"60528151","60","4","(3.55"
"104844","				378","				61"," 4.00"
"4706708","240","234","(3.84"
"176171","454","103","(3.99"
"7515191","444","19","(3.40"
"10869520","				169","				100"," 3.73"
"204673","319","165","(3.01"
"65153","524","122","(3.66"
"3090472","				95","				42"," 4.05"
"1143909","5","5","(4.60"
"9202856","				154","				61"," 3.64"
"4487456","269","137","(3.26"
"5873008","202","71","(3.73"
"12988470","483","102","(4.00"
"10728282","				47","				4"," 4.38"
"6575513","579","82","(3.97"
"914677","				141","				20"," 3.32"
"6674325","174","19","(3.57"
"7019761","				824","				750"," 3.57"
"8527548","549","289","(3.73"
"24104693","90","3","(4.02"
"3364445","453","105","(3.68"
"1940200","				176","				125"," 3.77"
"5882913","				886","				7"," 3.53"
"784513","536","529","(3.19"
"74794","332","310","(3.76"
"6809588","46","39","(4.17"
"916162","52","21","(3.81"
"797724","223","14","(4.23"
"1313252","				447","				166"," 3.62"
"743361","				446","				370"," 3.41"
"70909","168","115","(3.66"
"12610472","				575","				187"," 3.36"
"2093835","				457","				47"," 4.06"
"5034961","518","395","(3.65"
"9603574","96","8","(3.57"
"5565132","499","216","(3.85"
"3739451","1211","662","(3.54"
"726294","				96","				85"," 3.90"
"1528215","250","53","(4.06"
"16417809","240","77","(3.60"
"1055676","76","7","(3.84"
"281506","				41","				10"," 4.10"
"813257","72","49","(3.57"
"843630","658","140","(3.68"
"3575442","55","2","(3.71"
"1408152","				441","				379"," 4.01"
"321755","225","87","(3.89"
"3610464","438","205","(3.36"
"971946","169","149","(4.03"
"14206322","170","        95","3.79"
"627626","360","52","(3.98"
"1783448","				1173","				267"," 3.63"
"1514301","18","16","(3.83"
"887926","473","171","(3.57"
"1081877","52","41","(4.25"
"1483301","369","382","(4.19"
"1560730","218","159","(3.55"
"36846550","				548","				240"," 3.46"
"4635","				1695","				166"," 3.47"
"1409546","103","59","(3.52"
"156750","608","        538","4.02"
"5883341","176","161","(3.55"
"432030","750","635","(3.75"
"140384","				373","				193"," 3.74"
"7229646","				490","				89"," 4.66"
"4371410","979","501","(3.72"
"816295","				174","				78"," 3.83"
"87252","				449","				96"," 3.51"
"667420","2509","1232","(3.54"
"1228094","41","28","(3.61"
"2832822","545","126","(3.98"
"816761","				62","				45"," 3.81"
"6923952","3254","        636","3.13"
"973788","				410","				350"," 3.26"
"12282548","321","308","(3.51"
"1141451","				24","				15"," 3.83"
"2392026","				504","				60"," 3.14"
"1300626","120","        44","3.51"
"9677393","				263","				1"," 4.42"
"1976057","641","142","(3.77"
"3170368","109","15","(3.82"
"2165318","236","48","(3.66"
"3073428","385","275","(3.89"
"3945360","93","71","(3.94"
"3325341","				402","				7"," 3.43"
"1444370","122","        88","4.16"
"1041061","623","239","(3.66"
"689695","				545","				290"," 3.58"
"167269","				145","				70"," 3.79"
"9055933","663","245","(3.97"
"1394928","				518","				446"," 3.96"
"682833","693","478","(3.19"
"12357585","37","13","(3.62"
"5445289","				233","				68"," 3.47"
"1564660","519","47","(3.55"
"11604302","33","28","(3.52"
"13026905","638","238","(4.20"
"36362539","639","414","(3.53"
"18533582","78","4","(3.85"
"700136","				438","				217"," 3.80"
"4724723","40","13","(4.45"
"424303","				122","				81"," 3.44"
"7819099","287","        214","4.12"
"179421","483","121","(3.68"
"1243009","170","        27","3.77"
"10735482","				444","				75"," 3.46"
"18056","				381","				114"," 3.63"
"877871","90","46","(4.22"
"1022810","				603","				43"," 4.34"
"46798389","42","8","(3.29"
"17005745","57","17","(4.12"
"2137293","255","6","(4.18"
"1130078","0","8","(0.0"
"12036205","149","17","(3.92"
"2241261","				80","				15"," 4.20"
"629277","54","26","(3.91"
"1267293","474","124","(3.51"
"975801","22","16","(3.59"
"2394901","				226","				162"," 3.25"
"714510","299","100","(3.05"
"9446040","				549","				44"," 2.72"
"1206465","331","87","(3.31"
"187305","349","172","(4.28"
"1437094","9","8","(4.00"
"911056","				25","				21"," 3.40"
"1253517","385","19","(3.46"
"5497579","684","231","(3.42"
"679755","354","37","(3.83"
"2975026","224","35","(3.72"
"199512","				561","				326"," 3.50"
"12942396","178","114","(4.03"
"938273","				26","				17"," 3.15"
"2374025","				656","				196"," 3.65"
"16801866","41","3","(3.93"
"861710","				222","				188"," 3.36"
"4478915","				340","				176"," 4.54"
"899145","168","51","(3.78"
"1546637","22","6","(4.05"
"797098","				45","				15"," 3.67"
"1357779","21","8","(3.67"
"1307265","148","53","(4.30"
"150020","43","34","(3.72"
"846793","				1912","				759"," 3.25"
"5718862","450","100","(3.66"
"3741232","130","7","(3.28"
"305074","562","539","(3.71"
"5204763","313","158","(3.68"
"32358425","293","53","(4.12"
"3049887","167","        90","4.70"
"1635072","218","175","(3.46"
"797638","391","258","(3.49"
"7443446","				258","				209"," 3.66"
"10589850","10","0","(4.60"
"76709","				29","				2"," 3.55"
"4516665","				109","				11"," 3.66"
"828191","				139","				80"," 3.89"
"45905612","32","19","(4.16"
"227712","				435","				260"," 3.69"
"30472566","83","3","(3.83"
"3670296","				237","				56"," 3.39"
"19887345","222","34","(4.77"
"839954","89","3","(4.19"
"1806036","199","32","(4.01"
"16644374","58","11","(3.83"
"11103942","220","21","(4.58"
"1541381","761","18","(3.93"
"5356911","246","234","(3.66"
"17565251","129","        35","3.84"
"16047694","				975","				394"," 3.89"
"4330796","206","106","(3.79"
"55178429","149","106","(4.14"
"52129365","37","        24","3.81"
"18325538","480","402","(2.95"
"41603982","31","23","(4.06"
"13746989","174","19","(3.93"
"9398723","				412","				243"," 3.86"
"43896447","162","81","(3.55"
"696275","609","355","(4.19"
"39356126","				225","				23"," 4.86"
"3288965","				835","				135"," 3.31"
"11385091","1756","269","(4.59"
"5858007","534","140","(4.16"
"43979142","178","63","(3.51"
"239798","267","26","(3.49"
"31652839","				2005","				801"," 4.02"
"9167651","187","35","(3.33"
"16737634","203","27","(3.49"
"2883821","577","105","(3.90"
"20351992","110","92","(3.77"
"5193335","272","4","(4.93"
"17577840","				446","				87"," 3.54"
"7986559","				634","				447"," 4.15"
"30997756","105","2","(3.80"
"4799727","1115","793","(4.56"
"42481760","				57","				9"," 4.28"
"2214037","795","271","(2.79"
"8580138","164","154","(3.99"
"4457190","58","36","(3.79"
"3397202","				87","				51"," 4.36"
"10021611","111","0","(4.16"
"8179534","327","160","(3.37"
"3026737","349","262","(3.95"
"28010356","				805","				107"," 3.80"
"68150822","40","0","(4.83"
"665056","302","        203","4.94"
"10819959","				863","				469"," 3.80"
"7412551","719","149","(4.19"
"5345683","963","142","(4.27"
"5260051","738","762","(3.45"
"6504086","823","769","(4.31"
"14127784","522","198","(4.24"
"9898954","242","46","(4.93"
"9291869","240","58","(3.87"
"13473044","				1024","				293"," 4.28"
"7013774","				488","				215"," 4.29"
"10043846","191","75","(3.98"
"4024133","				809","				619"," 4.45"
"4630481","1062","933","(4.16"
"26095668","266","138","(4.17"
"4994465","318","211","(3.93"
"2435325","438","        277","4.76"
"2940845","1287","1236","(3.75"
"12147520","1400","970","(4.14"
"21118709","105","41","(4.22"
"15746564","439","295","(3.69"
"13751986","84","3","(4.26"
"5720122","694","330","(2.79"
"10075491","				1084","				63"," 3.92"
"11716086","217","26","(4.12"
"13346761","				424","				217"," 4.09"
"7296188","533","219","(3.87"
"18835803","209","20","(3.25"
"12296999","				730","				55"," 4.09"
"557635","52","35","(3.38"
"5519080","				596","				14"," 3.65"
"18767292","179","157","(3.86"
"59154233","35","32","(3.91"
"5350723","413","266","(3.98"
"7434107","447","178","(4.31"
"15013066","117","46","(4.53"
"15454233","637","43","(4.08"
"12358509","				250","				44"," 2.79"
"22953407","187","62","(4.34"
"19819795","				634","				141"," 3.94"
"23145522","718","303","(3.35"
"8831539","				459","				77"," 3.66"
"7699222","				856","				442"," 3.45"
"3528600","2276","700","(3.64"
"20160275","1453","721","(4.03"
"13374335","803","260","(3.99"
"6229750","				528","				362"," 4.07"
"13930368","544","167","(4.09"
"5223221","				269","				147"," 3.95"
"3631875","388","325","(4.25"
"28037510","269","73","(3.38"
"50242379","				1044","				294"," 3.44"
"6885570","1462","925","(4.25"
"10198292","91","6","(3.10"
"2614253","1164","986","(3.90"
"7629235","608","119","(4.23"
"5362508","515","327","(4.63"
"12482475","				815","				614"," 3.90"
"10860472","62","29","(4.21"
"7538786","236","23","(3.85"
"3232771","2031","1516","(3.89"
"5692657","873","870","(3.65"
"5074038","184","128","(4.45"
"12820650","266","150","(4.85"
"14479741","				1116","				375"," 4.01"
"263649","1635","744","(3.64"
"8811513","1331","62","(3.99"
"4102996","267","123","(4.46"
"25064395","7","0","(5.00"
"16107316","644","283","(4.09"
"5723096","				682","				305"," 3.87"
"6816497","600","130","(4.67"
"7131010","534","434","(4.02"
"26301587","300","162","(3.60"
"14251889","				494","				433"," 4.22"
"4012708","959","848","(3.41"
"5689034","337","        133","4.48"
"9895687","531","        137","4.46"
"1459764","102","        99","4.83"
"10563502","794","402","(4.31"
"25028250","				659","				179"," 3.79"
"7252428","133","0","(4.00"
"14131671","				219","				64"," 4.01"
"2892926","792","663","(4.23"
