"author_id","total_ratings","total_reviews","avg_ratings"
"11254977","152","29","(4.34"
"15627620","1291","421","(4.30"
"13666585","283","69","(3.79"
"14356060","799","147","(4.03"
"17223441","417","366","(3.88"
"15143044","650","403","(3.58"
"10338798","879","408","(3.86"
"20717087","10","0","(3.60"
"793219","				1906","				823"," 4.11"
"16797491","				809","				220"," 4.06"
"16724572","1243","195","(4.74"
"13292357","1025","494","(4.27"
"26207303","33","2","(4.36"
"6395151","				587","				22"," 4.41"
"17250955","78","15","(3.92"
"28677505","1082","42","(3.70"
"18909503","209","138","(4.99"
"25096125","42","10","(4.19"
"2205937","935","363","(4.71"
"14306180","				519","				88"," 4.65"
"16469647","551","34","(3.65"
"22356865","				639","				308"," 4.54"
"39196517","				147","				62"," 3.24"
"32365118","175","        155","3.48"
"24091304","654","48","(2.67"
"64708044","46","        41","3.43"
"40084922","260","151","(4.37"
"35758281","32","10","(3.72"
"14164694","2202","790","(4.55"
"1223442","196","18","(4.27"
"6295772","390","37","(3.52"
"1084131","167","14","(3.85"
"767943","549","97","(3.84"
"871072","587","        136","4.19"
"388385","1142","976","(3.15"
"1116475","				40","				2"," 3.75"
"1067726","				983","				282"," 3.59"
"1258912","1413","409","(3.60"
"1728349","224","88","(3.49"
"1890955","684","105","(4.08"
"186838","811","388","(3.73"
"15992","				274","				106"," 3.71"
"1110169","602","209","(3.35"
"7644320","285","101","(3.92"
"12197547","19","        17","4.47"
"693469","206","64","(3.97"
"39234030","29","0","(3.97"
"7557295","57","40","(3.70"
"7270887","				1158","				433"," 3.25"
"5342487","				81","				40"," 4.06"
"6044417","				36","				7"," 4.06"
"10821418","501","437","(3.92"
"3628567","202","89","(3.52"
"1258160","204","146","(3.75"
"169984","317","318","(3.53"
"51767979","				48","				1"," 3.96"
"424546","1139","712","(3.71"
"52752","415","        277","4.20"
"61932067","51","3","(3.47"
"3538038","79","66","(3.78"
"3428146","416","165","(3.70"
"4914087","564","505","(3.23"
"3728135","181","117","(3.96"
"251881","77","33","(4.06"
"6170474","42","0","(3.81"
"23957653","187","37","(3.94"
"274933","328","        36","4.20"
"4218875","713","292","(3.31"
"6225181","56","5","(3.71"
"971024","1569","918","(3.41"
"65573691","43","21","(4.30"
"234731","260","        153","3.12"
"25246532","213","34","(3.42"
"898520","51","3","(4.08"
"147958","				199","				27"," 3.65"
"1255790","610","14","(3.54"
"183839","1110","        706","3.37"
"712458","40","38","(3.33"
"11458131","				105","				46"," 3.97"
"5507851","88","31","(3.50"
"1355037","569","        454","3.95"
"16141901","167","40","(3.62"
"599272","754","60","(4.40"
"16365065","6","2","(4.17"
"28170022","79","28","(3.54"
"8049220","182","56","(4.36"
"32583222","85","24","(3.69"
"23826467","0","0","(4.00"
"7789460","424","69","(3.48"
"229272","50","30","(3.84"
"7004638","290","31","(4.59"
"20652523","186","85","(3.92"
"1129578","				219","				79"," 3.76"
"13420758","88","78","(2.99"
"987653","406","95","(3.13"
"3964859","1587","        21","3.46"
"7244071","489","        292","4.01"
"305343","				511","				377"," 3.59"
"1623299","153","47","(3.56"
"1104767","26","21","(3.73"
"5938817","1094","259","(3.34"
"3232379","151","16","(3.73"
"1747362","184","139","(3.83"
"50563","				154","				12"," 3.67"
"1130327","165","23","(4.16"
"3377412","114","62","(3.89"
"1166452","				855","				26"," 3.13"
"522647","1371","1122","(3.41"
"1092057","212","121","(3.50"
"4122","685","608","(3.24"
"3501047","494","        257","3.43"
"1068847","44","37","(3.52"
"5074626","				322","				73"," 2.80"
"232969","191","        3","4.51"
"7432410","225","40","(3.59"
"294850","452","54","(4.19"
"573403","				165","				31"," 3.84"
"10506771","144","61","(3.14"
"23345155","29","2","(4.72"
"1240965","244","88","(3.53"
"10925191","25","5","(4.36"
"2796360","206","118","(3.18"
"2633997","147","3","(3.91"
"930073","111","41","(3.95"
"5948183","352","        135","3.87"
"2485758","94","        36","4.54"
"26905816","173","        125","4.61"
"2069434","171","53","(3.52"
"2206335","				599","				420"," 3.71"
"986041","317","173","(3.47"
"846326","328","233","(3.99"
"9778026","				466","				302"," 3.42"
"14453582","				58","				27"," 3.12"
"1445765","				454","				81"," 4.13"
"785643","216","        110","4.44"
"20431879","83","3","(4.63"
"16014256","				379","				355"," 3.99"
"10734815","66","3","(3.30"
"289856","9","5","(4.67"
"1566465","				272","				84"," 3.43"
"712701","				1514","				566"," 3.13"
"77956","721","580","(3.76"
"1909831","				223","				54"," 3.67"
"48852185","174","46","(3.93"
"6049599","159","8","(4.08"
"679025","553","208","(3.34"
"1129000","296","133","(3.65"
"1620305","				1349","				331"," 4.18"
"34223","317","217","(3.04"
"4786519","102","25","(3.76"
"4146799","				243","				40"," 3.81"
"7197499","85","2","(4.04"
"3832040","262","62","(4.03"
"1377263","350","43","(3.65"
"4108990","148","29","(3.82"
"2234964","				161","				26"," 4.12"
"5491398","5","4","(4.40"
"3621198","				306","				32"," 3.36"
"14047991","88","20","(3.48"
"21699381","79","4","(3.89"
"2459174","48","21","(3.71"
"406152","285","41","(4.20"
"826772","295","18","(3.62"
"2646143","333","164","(3.64"
"33935","				656","				129"," 3.19"
"1778223","770","583","(3.55"
"2178507","387","        64","4.30"
"25326","190","19","(3.98"
"1333090","				3","				2"," 3.33"
"336445","568","476","(3.63"
"349749","54","17","(3.72"
"3173773","125","17","(4.15"
"690136","113","        34","4.33"
"11872054","30","10","(4.17"
"11841173","384","9","(3.53"
"32216152","				38","				28"," 4.76"
"5963271","				210","				112"," 3.75"
"17362096","37","12","(4.16"
"2493596","181","43","(3.65"
"1261813","181","46","(3.59"
"10157621","589","421","(3.51"
"933431","7","7","(4.29"
"2132957","				720","				402"," 3.22"
"2709910","293","148","(3.60"
"3430178","				1903","				1713"," 3.43"
"32857167","57","3","(4.25"
"1467096","179","21","(3.92"
"14285868","56","27","(3.36"
"10582872","				66","				43"," 3.88"
"35623727","332","213","(4.40"
"1117173","818","321","(3.48"
"1468644","138","83","(3.75"
"2859586","				155","				5"," 3.85"
"29097990","109","43","(4.37"
"41266932","111","61","(3.76"
"1757031","790","295","(3.23"
"68791098","15","8","(4.13"
"41198885","23","2","(3.22"
"21714961","3","0","(4.33"
"70054919","				34","				11"," 4.59"
"439184","				79","				38"," 3.47"
"34061798","				87","				45"," 3.61"
"18763855","148","8","(4.23"
"7315646","309","225","(3.89"
"35944101","182","54","(3.82"
"57587107","27","13","(4.19"
"8223008","171","53","(3.38"
"31754305","526","78","(3.22"
"9630546","349","27","(3.23"
"23415956","26","0","(4.31"
"7110954","89","62","(4.11"
"23404419","40","3","(4.38"
"56868404","70","        69","4.20"
"604382","223","64","(3.66"
"5921768","678","243","(3.30"
"55175897","78","10","(4.00"
"704030","419","309","(2.78"
"3945302","122","12","(3.37"
"64584580","				106","				15"," 3.64"
"55048643","79","29","(3.70"
"57860224","48","2","(3.96"
"69882348","0","0","(4.00"
"815128","337","80","(3.71"
"5744664","				130","				27"," 3.26"
"23841904","70","10","(4.59"
"17042209","66","59","(3.59"
"571380","282","208","(3.65"
"11396441","105","5","(3.47"
"33706190","17","0","(4.65"
"13202179","404","83","(3.90"
"7010223","63","10","(4.00"
"704776","250","125","(3.21"
"47369860","275","172","(3.20"
"6302478","				56","				18"," 3.82"
"59064237","				188","				5"," 3.28"
"7944479","84","0","(3.54"
"49790661","5","0","(5.00"
"44041437","0","0","(5.00"
"32508646","				566","				363"," 4.10"
"4855295","				221","				80"," 3.37"
"41345709","128","21","(4.28"
"8030318","253","224","(3.53"
"6111534","13","5","(3.54"
"10290943","				37","				1"," 4.22"
"61230833","36","20","(5.00"
"53053727","				82","				42"," 3.17"
"51106684","12","4","(3.00"
"6315639","1476","        1161","3.31"
"7298900","615","29","(3.94"
"5529568","26","18","(3.96"
"61634354","				90","				13"," 3.90"
"49174899","69","64","(3.88"
"11571752","1029","66","(4.13"
"1538154","				39","				38"," 4.05"
"4303446","				443","				226"," 3.47"
"1649860","94","70","(4.01"
"10361879","830","        315","4.48"
"7323170","95","        74","4.35"
"3836500","				390","				47"," 3.49"
"1646475","10","        31","5.00"
"5228150","				819","				255"," 3.81"
"5163241","				1401","				785"," 4.09"
"52578113","77","61","(4.19"
"31107546","				275","				39"," 4.17"
"5268966","				994","				807"," 3.76"
"16254289","				1410","				312"," 3.83"
"15059491","724","234","(4.91"
"13688772","				447","				208"," 4.57"
"8971498","1055","518","(4.31"
"24214287","93","4","(4.99"
"5136542","2537","1622","(4.41"
"16446218","1485","1100","(4.42"
"15060428","908","        367","4.55"
"23291519","				2104","				7"," 4.06"
"7347752","588","92","(4.51"
"13358955","				1208","				38"," 4.18"
"2546332","				689","				51"," 4.61"
"2449764","822","358","(3.71"
"5227645","1773","420","(3.40"
"4257833","465","        359","3.69"
"10716862","477","301","(4.76"
"7078356","899","33","(3.73"
"16480074","733","388","(4.30"
"22753377","				493","				160"," 4.30"
"21205505","				196","				82"," 3.54"
"7329252","				2109","				496"," 3.91"
"39001666","				1320","				184"," 4.19"
"17822885","85","76","(4.44"
"20356542","2123","1023","(4.10"
"5375713","117","        24","4.68"
"7768151","149","        61","4.75"
"8346452","				276","				130"," 4.50"
"7897287","2229","        1082","4.34"
"18307483","				971","				213"," 3.95"
"19030556","207","48","(3.86"
"7594937","1102","427","(4.06"
"9322920","953","346","(3.74"
"70124894","0","0","(5.00"
"17135791","900","37","(3.86"
"5327711","829","653","(3.81"
"4674907","				402","				351"," 3.51"
"18789728","572","519","(4.00"
"5743157","				526","				234"," 4.46"
"12294330","860","723","(3.82"
"21736457","372","349","(4.88"
"4613822","				813","				249"," 4.49"
"39126218","47","13","(4.40"
"29158355","809","114","(4.29"
"11437174","				1222","				24"," 3.64"
"16789314","1116","1017","(4.01"
"5879536","				1428","				494"," 4.90"
"8767131","245","210","(4.53"
"4347502","971","98","(3.54"
"22349529","889","333","(4.89"
"6147377","				2688","				3023"," 3.87"
"50693314","756","480","(3.99"
"2366949","1463","1236","(4.26"
"13456003","				1960","				1078"," 4.51"
"32584569","331","300","(4.78"
"17025061","702","601","(3.71"
"12562192","123","101","(3.86"
"3793749","859","414","(3.02"
"7643336","1427","389","(4.76"
"20099803","169","26","(4.81"
"18861112","572","98","(4.02"
"27187293","				1615","				1617"," 4.31"
"4428843","				226","				33"," 3.99"
"11750389","				990","				685"," 3.96"
"12437007","427","391","(3.82"
"11414661","				534","				362"," 3.87"
"15048715","254","32","(4.85"
"6866100","				1152","				2718"," 3.68"
"15941333","				636","				468"," 4.42"
"27156171","				266","				125"," 4.84"
"18355483","				428","				245"," 4.06"
"17639019","849","837","(3.51"
"12971575","285","37","(4.51"
"22938686","520","14","(4.93"
"17441390","				126","				17"," 4.86"
"5225071","				860","				494"," 3.84"
"12051043","				531","				244"," 3.87"
"22033859","				410","				66"," 3.62"
"24101061","793","22","(3.72"
"4662867","454","400","(3.48"
"19185483","659","302","(4.03"
"11260173","				1026","				1020"," 4.41"
"4507269","				1012","				700"," 4.22"
"29915762","182","50","(3.70"
"16701255","217","45","(3.65"
"19862082","1722","179","(4.12"
"7128758","				1992","				1294"," 4.20"
"7272719","421","111","(4.32"
"4620170","				586","				342"," 3.39"
"22068066","186","42","(4.41"
"25860147","				400","				99"," 4.13"
"31181917","1869","255","(3.73"
"18663923","797","555","(4.55"
"25041773","				383","				172"," 4.35"
"5888778","74","16","(4.58"
"32351497","235","7","(4.00"
"108791","				675","				188"," 3.37"
"3275875","				2380","				1818"," 4.06"
"4435068","				1601","				802"," 4.01"
"9229244","				868","				88"," 4.88"
"25610361","341","235","(4.71"
"34700570","104","70","(4.27"
"25375630","				337","				78"," 3.87"
"3958145","				198","				97"," 3.98"
"3000170","1441","797","(3.83"
"5501015","189","135","(4.11"
"5177151","604","140","(3.88"
"32921507","1211","117","(4.14"
"33245743","197","15","(4.72"
"31539875","500","197","(4.66"
"5303437","				415","				12"," 4.09"
"13338896","				539","				43"," 3.88"
"27436462","				775","				96"," 3.82"
"11161794","				573","				354"," 4.23"
"10096003","				2560","				457"," 3.71"
"12008792","				1462","				177"," 3.79"
"7368338","				357","				116"," 4.26"
"17220313","				792","				405"," 4.24"
"15667302","362","130","(3.12"
"19650144","208","4","(4.21"
"20697553","458","23","(4.21"
"5551114","866","487","(3.62"
"22945047","837","53","(3.86"
"19534038","				298","				43"," 3.22"
"26391782","179","64","(4.83"
"11737336","1191","485","(4.49"
"9400899","				379","				88"," 4.08"
"23193213","747","641","(4.87"
"16132740","560","57","(3.79"
"10270509","1987","7","(4.65"
"4507806","136","133","(4.90"
"29902015","43","13","(4.60"
"17293461","1139","127","(4.51"
"31629911","72","19","(3.78"
"5812340","				1495","				60"," 3.68"
"19753055","773","561","(2.20"
"4011897","2050","468","(3.56"
"5413641","				262","				87"," 3.81"
"7443659","				418","				247"," 4.26"
"29378230","405","374","(3.72"
"17194015","				680","				173"," 4.81"
"9497368","385","225","(4.09"
"8654490","1302","93","(4.32"
"26660662","762","381","(4.51"
"7471540","				1211","				54"," 4.94"
"38271727","217","128","(4.61"
"15461580","332","4","(4.25"
"21851183","1961","1718","(4.45"
"4560137","				4980","				1258"," 3.66"
"37640114","108","        80","4.69"
"36437857","1137","319","(3.98"
"22226390","378","193","(4.61"
"4684058","1221","250","(4.56"
"25947392","				531","				364"," 4.71"
"13278137","				908","				205"," 4.03"
"9395448","				2018","				2102"," 3.95"
"12974389","651","111","(3.00"
"29049479","406","57","(3.42"
"22050663","369","22","(4.26"
"25334149","126","83","(4.77"
"8126040","957","713","(3.42"
"30049857","128","12","(4.87"
"5665100","				914","				915"," 2.48"
"29021724","41","3","(4.56"
"29592778","184","89","(4.32"
"27438586","143","14","(4.96"
"40742082","1333","138","(4.89"
"20733081","				1338","				114"," 3.54"
"29810017","101","8","(3.60"
"9345651","				1274","				475"," 4.05"
"20911854","689","147","(3.34"
"5746372","				945","				312"," 3.52"
"36511386","				620","				517"," 4.22"
"9256656","				266","				259"," 4.64"
"28045782","				357","				76"," 3.46"
"6546853","				1761","				252"," 4.14"
"5101928","				1301","				71"," 3.77"
"32781876","13","7","(4.15"
"20500295","98","        11","4.98"
"28253675","542","183","(3.95"
"28859841","504","29","(4.92"
"27973591","47","21","(4.64"
"6996144","542","266","(3.94"
"15681114","761","8","(4.26"
"37054093","131","        37","4.29"
"32003007","6","0","(4.50"
"18711473","1398","669","(4.18"
"7271237","3768","1957","(4.66"
"16571796","159","35","(4.95"
"2115386","				695","				340"," 3.79"
"4661402","				689","				51"," 3.43"
"52294468","219","9","(4.50"
"323906","80","51","(3.99"
"81376","465","101","(3.85"
"1794335","475","245","(3.24"
"297292","206","64","(3.04"
"6753938","678","247","(3.87"
"369951","13","13","(3.62"
"1079524","306","57","(3.33"
"4029223","				51","				9"," 3.67"
"2144493","389","82","(3.44"
"11254085","175","17","(3.63"
"79063","				1844","				97"," 3.59"
"3438209","				357","				44"," 3.58"
"138397","74","34","(3.57"
"760164","117","32","(3.94"
"2504414","288","18","(3.27"
"588949","130","96","(3.52"
"5130686","				941","				425"," 3.09"
"68489555","243","22","(3.88"
"7656821","199","        104","4.15"
"5840605","				408","				25"," 4.01"
"1435103","52","31","(4.10"
"1162934","				324","				111"," 3.17"
"7502058","				277","				242"," 3.44"
"6201928","				48","				2"," 3.69"
"1705056","				323","				293"," 3.87"
"2397741","157","64","(3.64"
"1207052","				321","				318"," 3.68"
"3223980","783","341","(3.54"
"138320","105","78","(4.09"
"2386922","				325","				311"," 3.60"
"1210148","352","219","(3.63"
"5725279","				23","				11"," 4.35"
"140657","569","163","(3.64"
"12314508","61","21","(3.77"
"19256371","				31","				13"," 4.23"
"5966831","126","169","(4.32"
"905609","47","19","(4.00"
"1465157","70","15","(3.34"
"1131634","97","        70","3.78"
"2913474","238","2","(3.41"
"365807","72","52","(3.54"
"2342782","481","179","(3.17"
"2069941","				217","				102"," 4.19"
"1069848","				30","				28"," 3.77"
"374433","297","53","(3.43"
"1066775","1300","181","(3.43"
"1207871","0","0","(5.00"
"840613","96","35","(4.05"
"6497049","62","873","(3.85"
"1118976","166","96","(4.03"
"3956907","189","68","(4.06"
"2326563","433","106","(3.06"
"884905","0","0","(3.00"
"3511977","116","        10","4.26"
"629506","114","66","(3.62"
"409772","				246","				193"," 4.38"
"5906019","230","173","(3.65"
"26810","277","41","(3.91"
"2695934","				121","				20"," 3.67"
"1759862","103","50","(3.60"
"3010986","3401","872","(3.07"
"2076423","29","21","(3.90"
"231966","463","337","(4.05"
"137566","384","390","(3.52"
"1571593","				94","				44"," 2.96"
"1620133","2","2","(3.00"
"41575","149","122","(3.39"
"1783813","				16","				6"," 3.19"
"892389","162","101","(4.00"
"721815","205","66","(4.09"
"2446461","298","18","(3.95"
"1074897","420","382","(3.41"
"2010573","47","7","(3.49"
"1671584","				1673","				388"," 3.15"
"66064826","41","41","(3.78"
"59636237","				213","				46"," 3.65"
"2234226","725","246","(4.12"
"22912474","408","127","(3.73"
"1368394","1023","398","(4.01"
"1102750","110","8","(3.85"
"31697588","53","4","(4.34"
"109112","26","24","(4.31"
"58324507","113","15","(4.43"
"2206778","309","17","(3.86"
"57264977","				29","				7"," 3.62"
"5912879","86","13","(3.81"
"3567173","				129","				33"," 3.91"
"5875672","				1087","				894"," 4.55"
"10875398","27","7","(4.11"
"39642558","571","32","(4.51"
"17455263","416","174","(3.53"
"2543763","41","6","(3.59"
"35336722","				864","				313"," 3.94"
"3124054","363","361","(3.37"
"5812631","62","7","(4.23"
"1375308","23","28","(4.30"
"5102625","				311","				130"," 3.84"
"244276","				465","				259"," 3.40"
"1017176","102","53","(3.28"
"5033151","				284","				184"," 3.30"
"1255164","6","6","(3.67"
"1786042","				466","				298"," 3.36"
"5856799","246","        233","3.94"
"23798757","47","0","(4.53"
"1885978","				239","				143"," 3.60"
"28163729","				2","				15"," 5.00"
"18658342","213","10","(3.69"
"6107523","32","42","(4.06"
"1833888","961","76","(3.22"
"71782","415","36","(3.76"
"862171","213","188","(3.54"
"638250","209","193","(3.50"
"2729070","475","        185","4.23"
"2439621","				745","				267"," 3.69"
"5243374","				57","				6"," 3.61"
"1351774","565","        404","3.94"
"4069988","47","23","(3.66"
"2244226","13","        71","5.00"
"4768092","				43","				7"," 3.47"
"3595817","36","6","(4.00"
"876626","				511","				269"," 3.50"
"1300662","527","78","(3.23"
"334169","285","        191","4.32"
"1583037","1256","970","(3.05"
"9050343","				555","				235"," 4.08"
"5518886","230","14","(3.21"
"7335251","179","        135","4.17"
"2042697","396","5","(3.60"
"724767","990","652","(3.62"
"1395580","343","197","(3.51"
"4109080","108","24","(4.16"
"2140394","45","30","(3.62"
"1924514","660","637","(3.56"
"682522","120","39","(3.67"
"2162231","31","26","(4.26"
"3164525","69","13","(3.68"
"1239676","				163","				138"," 3.50"
"1215183","255","224","(2.76"
"254969","529","252","(3.76"
"284168","252","196","(3.55"
"1110402","38","10","(3.68"
"831404","				605","				399"," 3.89"
"4366696","430","130","(3.65"
"7282276","				78","				68"," 3.29"
"2135231","				250","				141"," 3.39"
"41824655","0","0","(4.00"
"1710753","172","101","(2.82"
"1062214","976","56","(3.73"
"1097007","				271","				103"," 3.81"
"603429","114","106","(4.04"
"3500984","				996","				117"," 3.57"
"4946692","231","85","(2.99"
"9915251","				122","				110"," 3.87"
"1453171","233","115","(3.65"
"11606514","15","10","(3.67"
"4104972","4","3","(4.50"
"142188","762","732","(3.24"
"22375533","				521","				515"," 3.66"
"285019","40","38","(3.52"
"6016465","297","320","(3.69"
"2629773","				991","				525"," 3.71"
"1434745","				665","				573"," 3.85"
"1582280","305","91","(3.74"
"1997441","				194","				64"," 4.09"
"1338441","215","94","(3.56"
"763121","				1087","				429"," 3.74"
"2361988","159","94","(4.25"
"3901808","221","103","(3.80"
"3226150","142","25","(3.06"
"1295781","634","483","(3.82"
"2217372","				81","				58"," 3.47"
"13156054","				831","				704"," 2.80"
"689195","				659","				320"," 3.53"
"4280522","733","317","(3.74"
"30607","263","222","(3.47"
"6432380","455","27","(3.86"
"1882974","490","427","(3.34"
"652955","452","107","(3.59"
"2356600","770","53","(3.48"
"4248131","				309","				25"," 4.14"
"1015179","141","136","(3.53"
"427399","600","562","(3.21"
"53482461","265","259","(4.18"
"771744","				692","				674"," 3.25"
"65763","260","161","(3.25"
"2400519","143","5","(3.65"
"3358296","84","22","(3.98"
"2522053","77","39","(3.83"
"1110262","349","        112","3.61"
"349472","				285","				82"," 3.40"
"1942299","6","6","(3.67"
"1109595","				378","				236"," 3.54"
"50857651","17","13","(4.24"
"4563883","				36","				13"," 3.25"
"12794574","				332","				200"," 3.80"
"738746","13","        7","3.85"
"3095484","861","337","(3.80"
"674263","335","325","(3.72"
"5944582","503","296","(3.66"
"5699199","				679","				558"," 3.41"
"31271835","208","22","(4.26"
"39888623","126","116","(3.88"
"25786","559","103","(3.72"
"3390708","148","50","(3.48"
"2787967","				205","				44"," 4.04"
"4795923","59","        55","3.71"
"2175971","114","55","(3.42"
"1191398","374","364","(3.72"
"2794454","451","303","(3.51"
"142801","105","        76","4.38"
"3774354","				105","				26"," 3.65"
"5945685","0","22","(4.00"
"1545562","				506","				257"," 3.78"
"15455","				206","				166"," 3.81"
"1762069","5","6","(4.00"
"864402","217","91","(3.31"
"1226032","250","192","(3.88"
"139606","45","25","(4.02"
"4594123","174","        87","3.94"
"3413071","10","        10","5.00"
"1375397","95","46","(3.53"
"2211144","98","16","(3.87"
"422305","347","205","(3.62"
"1840447","13","8","(4.31"
"62053389","5","0","(4.80"
"36809861","1100","249","(3.17"
"267068","405","259","(3.63"
"3090032","				86","				25"," 3.73"
"1232731","433","309","(3.33"
"5825515","232","48","(3.67"
"2095670","72","62","(4.28"
"721447","150","90","(4.07"
"2526295","82","62","(3.48"
"5036256","				216","				103"," 3.29"
"1004064","120","81","(3.42"
"398824","				35","				31"," 4.23"
"2062259","				56","				6"," 3.45"
"1365989","				1096","				176"," 3.65"
"3044107","300","56","(3.58"
"6053462","308","253","(2.95"
"43247","1159","711","(3.30"
"1822347","				168","				119"," 3.54"
"1160315","				1083","				255"," 3.86"
"1451059","192","151","(3.35"
"2505899","37","36","(3.81"
"616569","				166","				83"," 3.56"
"2189159","				173","				49"," 4.26"
"38043057","77","39","(4.16"
"1042267","237","108","(3.60"
"1416689","285","        293","3.98"
"9946454","919","742","(3.91"
"796556","585","160","(3.58"
"4267894","				8","				6"," 4.25"
"367500","91","82","(4.11"
"2133624","832","195","(3.18"
"1040930","145","132","(3.57"
"8734459","2137","1143","(3.56"
"42924","10","10","(4.10"
"21575078","478","337","(3.89"
"970517","				442","				349"," 3.62"
"163355","652","120","(4.06"
"124313","4","4","(3.25"
"718566","346","12","(4.34"
"833700","				1507","				830"," 3.74"
"1327849","143","12","(3.44"
"28781546","2052","1760","(3.12"
"162084","140","        1152","4.64"
"1984471","555","161","(3.50"
"249504","				486","				497"," 3.77"
"2545195","				499","				246"," 3.75"
"270493","343","29","(3.35"
"1134628","				307","				72"," 4.07"
"11385175","873","226","(3.05"
"668454","309","        37","4.06"
"2634051","660","94","(3.85"
"4342402","				1442","				901"," 3.76"
"10110896","501","407","(4.70"
"64577918","42","37","(4.33"
"263745","366","148","(3.58"
"5210034","945","        136","3.36"
"671457","1519","        943","4.03"
"34791810","35","28","(3.20"
"8519189","180","95","(3.13"
"4183997","620","391","(3.60"
"48120999","				250","				44"," 3.64"
"1715175","420","118","(3.61"
"1883049","373","379","(3.96"
"2444498","				434","				60"," 3.81"
"26070654","				107","				22"," 4.67"
"37527429","108","39","(3.74"
"6376537","467","415","(3.56"
"13134162","912","131","(3.47"
"35228241","221","213","(3.86"
"51330095","64","45","(3.62"
"2287380","				169","				37"," 3.80"
"2009682","				618","				388"," 3.21"
"54530746","308","57","(3.99"
"32875831","393","        371","3.62"
"22660848","				325","				237"," 4.10"
"4380049","				506","				269"," 4.31"
"4705713","287","177","(3.61"
"6291801","967","572","(3.76"
"33079","966","762","(3.83"
"1012078","				443","				25"," 3.64"
"30787873","253","145","(3.93"
"5814580","534","27","(3.99"
"58765218","46","28","(4.91"
"54753057","47","43","(3.70"
"5415753","785","163","(3.71"
"3890298","1803","229","(3.50"
"29874933","				3549","				3549"," 3.46"
"218008","185","14","(3.92"
"5581571","				877","				416"," 3.96"
"1327548","256","38","(3.86"
"1384944","734","728","(3.73"
"36496736","83","55","(4.08"
"47590450","283","20","(3.63"
"22865327","				237","				161"," 3.62"
"35271467","502","157","(4.13"
"37864333","172","94","(3.95"
"31755896","475","212","(3.52"
"13802541","519","189","(3.64"
